ACTC.OB,0.76,0.58
ACTG,13.79,13.38
ACTI,5.08,5.07
ACTL,17.97,18.16
ACTS,8.86,8.30
ACTU,5.40,5.94
ACU,14.09,14.41
ACUR.OB,0.77,0.74
ACUS,2.85,2.44
ACV,20.51,21.45
ACW,11.25,11.26
ACXM,24.82,25.65
AD,29.75,32.60
ADA.V,0.88,0.98
ADAM,5.97,6.08
ADAT,1.50,1.60
ADB.V,0.76,0.75
ADBE,39.35,41.12
ADBL,8.03,7.93
ADC,33.77,34.37
ADCT,13.60,14.53
ADD.V,0.20,0.24
ADDL.OB,0.75,0.59
ADEP,10.40,11.71
ADES,16.70,16.20
ADF,7.67,7.86
ADG,17.60,21.25
ADGO.OB,1.40,1.97
ADH,0.36,0.34
ADI,32.62,32.87
ADI.V,0.80,0.94
ADK.V,0.25,0.23
ADL,4.57,4.07
ADLR,7.78,7.52
ADLS,2.50,2.72
ADM,34.83,31.96
ADM.V,2.71,2.99
ADMT.OB,0.28,0.28
ADO,16.44,17.13
ADP,47.87,49.25
ADPI,17.79,18.89
ADPT,4.35,4.66
ADRA,31.26,33.00
ADRD,28.55,29.43
ADRE,36.59,38.93
ADRU,29.02,29.78
ADS,64.95,62.47
ADSK,41.11,40.46
ADST,1.60,2.29
ADSX,2.14,1.81
ADTN,21.59,22.70
ADVNA,41.17,39.81
ADVNB,45.06,43.63
ADVR.OB,0.03,0.03
ADVS,36.67,35.29
ADX,13.55,13.87
ADXS.OB,0.16,0.18
ADY,17.88,19.80
ADYN.OB,1.15,1.41
ADZA,14.99,14.91
AE,30.22,30.11
AEA,14.26,14.65
AEC,14.58,13.74
AED,25.58,25.79
AEE,54.79,53.73
AEG,18.06,18.95
AEH,25.75,25.97
AEHR,4.98,5.00
AEIS,17.06,18.87
AEL,12.88,13.03
AEM,43.44,41.24
AEMLW,25.35,23.38
AEN,1.78,1.85
AENS.OB,1.56,1.10
AEO,25.73,25.90
AEOS,45.88,31.21
AEP,42.03,42.58
AEPI,51.28,53.31
AER,22.77,23.18
AERT,1.84,2.02
AES,23.37,22.04
AET,41.34,43.18
AEV,26.18,26.14
AEY,4.13,2.79
AEZ,7.70,6.51
AEZS,5.31,4.05
AF,29.94,30.16
AFA.V,0.13,0.12
AFAM,29.82,43.81
AFB,15.32,15.29
AFCE,16.76,17.67
AFE,26.40,25.87
AFFI.OB,0.43,0.21
AFFM,15.96,16.27
AFFX,24.94,23.06
AFG,52.62,35.91
AFL,43.75,46.00
AFMI.OB,5.45,5.53
AFMIU.OB,6.15,6.20
AFN,10.25,10.70
AFOP,2.07,2.03
AFPC.OB,1.43,1.40
AFR,11.70,11.44
AFT,2.49,1.95
AFVS.OB,6.45,6.40
AG,31.36,30.94
AGC.V,0.80,0.85
AGD,23.01,23.00
AGE,57.46,63.29
AGEN,2.15,1.83
AGFL.OB,0.70,0.64
AGG,100.86,99.70
AGG.V,1.98,1.76
AGII,33.71,34.86
AGIL,6.52,6.15
AGIN.OB,0,0.86
AGIX,12.18,9.91
AGL,21.74,25.80
AGM,26.00,27.13
AGM.V,1.96,2.48
AGN,116.37,119.74
AGNM.OB,0.44,0.48
AGO,25.73,26.60
AGP,33.97,35.89
AGQ.V,0.31,0.39
AGR,17.79,19.17
AGSC.PK,0.80,0.78
AGT,0.43,0.46
AGU,31.10,31.49
AGX.V,0.13,0.13
AGXM.OB,1.41,1.60
AGYS,15.22,16.74
AH,55.79,54.85
AHCI,2.12,2.92
AHD,22.38,23.89
AHDS.OB,0.14,0.12
AHG,24.95,26.65
AHGP,19.14,19.76
AHL,26.95,26.36
AHM,35.13,35.12
AHMS.PK,5.00,5.50
AHO,9.79,10.58
AHOM.OB,1.35,1.40
AHPI,5.11,5.17
AHR,12.77,12.73
AHR.V,0.35,0.46
AHS,27.21,27.54
AHT,12.98,12.45
AIB,56.13,60.78
AID,1.05,0.84
AIDO.OB,0,0.26
AIDOE.OB,0.26,0
AIG,69.77,71.66
AIM,6.05,6.66
AIN,31.20,32.91
AINN,3.13,3.21
AINV,21.55,22.40
AIP,47.97,45.69
AIQ,5.95,6.65
AIR,26.32,29.19
AIRM,26.54,27.92
AIRN,2.84,3.70
AIRT,9.18,8.80
AIS,1.31,1.20
AIT,27.96,26.31
AITP.PK,0,8.90
AITX.OB,0.46,0.47
AIV,56.91,56.02
AIXD,8.84,8.72
AIXG,4.10,4.43
AIZ,54.81,55.25
AJG,29.16,29.55
AKAM,47.71,53.12
AKES.OB,0.60,0.93
AKF,24.91,24.32
AKH,40.55,41.86
AKMN.OB,0,0.35
AKN,5.75,6.25
AKNS.OB,2.67,2.60
AKO-A,15.85,15.49
AKP,14.99,15.55
AKR,25.71,25.02
AKS,16.02,16.90
AKT,24.54,24.18
AKZOY,57.75,60.87
AL,48.72,48.74
ALA,13.28,13.28
ALAB,68.00,68.73
ALAN,1.49,1.40
ALB,70.97,71.80
ALBA.OB,5.81,0.00
ALBAW.OB,1.20,0.00
ALBY,12.33,12.53
ALC,9.05,9.89
ALCO,56.19,50.63
ALD,30.86,32.68
ALDA,16.09,14.92
ALDN,17.49,19.49
ALE,46.31,46.54
ALEX,44.03,44.34
ALF,24.68,24.50
ALFA,19.31,18.81
ALGN,13.08,13.97
ALH.V,1.90,1.80
ALJ,30.70,26.31
ALK,39.98,39.50
ALKS,15.26,13.37
ALL,63.29,65.11
ALLI,5.74,7.16
ALLT,11.52,11.71
ALMI.OB,1.50,1.47
ALNC,31.09,31.86
ALNY,21.31,21.40
ALO,22.21,24.10
ALOG,53.35,56.14
ALOY,11.19,11.51
ALQ,24.81,25.00
ALQ.V,0.66,0.77
ALRS.PK,36.50,36.00
ALRX.OB,0.07,0.08
ALS.V,9.72,10.50
ALSC.PK,3.73,4.38
ALSK,14.77,15.19
ALT,0.15,0.15
ALT.V,0.73,0.76
ALTH,6.26,5.85
ALTI,3.20,2.63
ALTR,19.58,19.68
ALTU,17.93,18.85
ALV,59.09,60.30
ALV.V,0.58,0.52
ALVR,7.08,6.72
ALX,407.40,419.65
ALXA,8.40,11.39
ALXN,42.93,40.39
ALY,21.02,23.04
ALZ,24.70,24.73
ALZ.V,0.28,0.39
AM,23.72,23.87
AMAC,6.36,6.69
AMAG,59.10,59.72
AMAR.OB,0.75,0.65
AMAT,17.73,18.45
AMB,61.35,58.61
AMC,18.00,16.88
AMC.V,0.52,0.60
AMCC,3.49,3.56
AMCP,10.79,10.99
AMCR,23.16,22.80
AMCS,2.76,2.94
AMD,20.69,20.35
AME,32.07,31.84
AME.V,0.60,0.62
AMED,39.16,32.87
AMEP.OB,0.02,0.06
AMF,3.70,3.70
AMF.V,1.35,1.42
AMFI,31.29,32.67
AMG,101.15,105.13
AMGI,2.60,2.25
AMGN,69.38,68.31
AMHD.PK,0.02,0.01
AMIC,10.52,10.80
AMIE,40.62,45.62
AMIN.OB,5.09,5.24
AMIS,10.78,10.57
AMK,12.87,16.28
AMK.V,1.20,1.40
AMKR,9.87,9.34
AMLN,39.28,36.07
AMM,0.53,0.53
AMMD,17.14,18.52
AMMX.PK,0.04,0.05
AMN,71.57,76.37
AMN.V,0.35,0.35
AMNB,23.74,23.32
AMNT.OB,1.67,2.10
AMO,14.52,14.35
AMOT,5.78,6.87
AMOV,43.70,45.15
AMP,53.67,54.50
AMPH,15.40,16.00
AMPL,4.70,4.79
AMPX,17.00,20.84
AMR,31.80,30.23
AMRB,25.13,23.99
AMRI,10.89,10.56
AMRN,2.32,2.28
AMRU.PK,0.52,0.60
AMS,6.30,6.65
AMS.V,0.44,0.39
AMSC,10.67,9.81
AMSF,13.69,15.46
AMSG,20.76,23.00
AMSWA,8.14,6.93
AMT,37.65,37.28
AMTCP,12.39,12.85
AMTD,17.03,16.18
AMTN.OB,0.36,0.25
AMTY,5.16,3.95
AMU,10.89,10.67
AMU.V,0.20,0.53
AMV,2.09,0.00
AMWD,38.37,41.85
AMWW.OB,0.15,0.33
AMX,43.88,45.22
AMXG.OB,0.44,0.34
AMY,8.24,8.33
AMZN,39.41,39.46
AN,20.55,21.32
ANAD,9.48,8.86
ANAT,115.01,114.11
ANCX,9.56,9.56
ANDE,39.92,42.39
ANDS,4.70,4.92
ANDW,9.99,10.23
ANE.V,0.32,0.33
ANEN,19.81,17.76
ANF,68.05,69.63
ANG.V,0.50,0.46
ANGN,13.68,12.23
ANGO,21.18,21.49
ANH,9.52,9.51
ANIK,12.94,13.27
ANL,25.88,26.51
ANLT,0.66,0.57
ANLY,1.77,1.87
ANM,10.47,10.63
ANM.V,1.00,0.88
ANN,34.35,32.84
ANO,1.15,1.20
ANPI,8.56,8.19
ANR,15.75,14.23
ANS,3.08,2.96
ANSR,2.91,3.08
ANSS,46.63,43.49
ANST,26.64,27.80
ANSV,6.68,6.95
ANSW,15.97,13.39
ANTP,6.85,5.65
ANTS.OB,2.31,2.42
ANX,2.47,2.95
ANX.V,0.38,0.35
ANZ,110.81,111.56
AOB,10.54,11.67
AOC,35.64,35.34
AOF,8.47,8.41
AOG,3.45,3.21
AOGS.OB,0.03,0.04
AOI,6.49,7.06
AOOR.OB,0.19,0.14
AOS,36.01,37.56
AOTL.OB,0.02,0.01
AOX.V,0.63,0.62
AP,34.02,33.48
APA,69.55,66.51
APAB,20.87,19.25
APAC,3.09,3.75
APAGF,87.40,87.75
APB,23.14,22.80
APC,48.90,43.52
APCC,30.37,30.59
APD,69.30,70.28
APE.V,0.75,0.75
APF,18.01,19.11
APFC,7.69,7.99
APH,68.05,62.08
APHY.OB,0.37,0.35
API,2.09,2.30
APII,1.64,1.53
APIO.OB,2.05,2.00
APKT,17.26,20.64
APL,48.15,48.00
APLX,10.70,11.34
APM.V,0.24,0.27
APN,5.67,7.99
APNB.OB,1.90,2.95
APNI.OB,2.25,2.10
APNS.OB,0.38,0.32
APOG,16.51,19.31
APOL,39.20,38.97
APPA,1.05,1.37
APPB,22.34,24.67
APRO,18.99,18.30
APSG,15.80,14.06
APT,2.40,2.80
APTM,7.76,6.60
APU,32.58,32.53
APWL.PK,0.08,0.05
APX,10.82,10.66
AQA.V,2.24,2.37
AQAS.OB,0.63,0.47
AQGC.PK,0.66,0.66
AQNT,23.25,24.66
AQQ,23.00,23.66
AQR,5.66,5.62
ARA,59.29,61.21
ARB,44.00,43.44
ARBA,7.41,7.74
ARBX,5.92,5.49
ARC,10.98,11.65
ARC.V,1.10,1.10
ARCAF,56.75,61.16
ARCC,18.82,19.11
ARCS.OB,0.10,0.10
ARD,44.54,42.71
ARDI,6.70,7.30
ARDM.OB,0,0.90
ARDM.PK,1.12,0
ARDNA,130.00,123.81
ARE,103.06,100.40
ARG,42.64,40.52
ARGA.OB,0.90,0.90
ARGL.OB,7.35,7.43
ARGLU.OB,8.75,8.50
ARGLW.OB,1.43,1.13
ARGN,8.86,9.66
ARGY.OB,0.10,0.07
ARHN.OB,32.90,37.30
ARHNP.OB,6.26,6.29
ARIA,5.35,5.14
ARII,32.26,34.04
ARIS.OB,2.05,2.00
ARJ,33.17,33.31
ARK,6.51,6.52
ARK.V,3.60,3.97
ARKN.OB,0.61,0.56
ARKR,30.92,32.89
ARLP,34.25,34.52
ARM,17.32,18.23
ARMHY,7.05,7.30
ARNA,13.05,12.91
ARO,29.96,30.87
AROW,23.62,24.77
ARP,31.55,33.31
ARQ.V,1.34,1.41
ARQL,5.31,5.92
ARRO,34.83,35.38
ARRQ,10.73,10.65
ARRS,11.59,12.51
ARRY,13.00,12.92
ARS,52.11,0.00
ARS.V,1.94,1.94
ARSD.OB,2.91,3.15
ARTC,41.14,39.92
ARTD.OB,2.88,2.35
ARTG,2.33,2.33
ARTL,8.16,9.03
ARTLP,8.25,8.40
ARTNA,19.00,19.66
ARTW,6.67,6.60
ARTX,1.99,3.05
ARU.V,31.92,31.00
ARVI.OB,0.50,0.35
ARW,32.21,31.55
ARWR,4.70,4.38
ARXG.OB,0.74,0.63
ARXT,39.90,40.81
ARXX,11.64,11.72
ARY,10.48,10.85
ARY.V,0.65,0.61
ASA,64.11,64.56
ASB,1.72,2.52
ASBC,33.41,34.88
ASBI,13.60,13.07
ASCA,30.33,30.74
ASD,45.25,45.85
ASD.V,0.61,0.55
ASEI,63.32,59.51
ASF,41.91,42.77
ASFI,32.99,30.44
ASG,5.35,5.37
ASGMF.OB,2.09,1.75
ASGN,10.80,11.75
ASGR,15.70,15.97
ASH,67.99,69.18
ASHG.PK,203.00,205.00
ASHW,7.05,7.26
ASI,18.29,18.55
ASIA,6.30,7.68
ASM.V,2.37,1.95
ASMI,20.56,20.93
ASML,24.78,24.63
ASN,59.60,58.21
ASP,11.31,11.36
ASPM,18.20,18.81
ASPN.OB,3.50,2.88
ASPV,20.62,20.53
ASR,44.00,42.48
ASRV,4.94,4.93
ASTE,34.74,35.10
ASTI,3.20,2.90
ASTM,1.33,1.23
ASTSF,10.17,10.09
ASTT,0.79,0
ASTTD,0,1.58
ASVI,15.12,16.27
ASWD.OB,1.25,0.20
ASX,5.65,5.65
ASX.V,1.85,2.17
ASXSF.OB,1.62,1.87
ASY,5.24,5.17
ASYI.OB,0.12,0.08
ASYT,6.53,7.31
AT,57.90,60.48
ATAC,19.04,21.28
ATAR,0.58,0.57
ATAXZ,7.72,7.99
ATB,22.60,23.37
ATC,1.90,1.83
ATCO,4.32,3.92
ATE,52.35,57.40
ATEA,6.94,6.76
ATEC,4.35,3.73
ATF,104.62,110.55
ATG,38.56,38.91
ATGN,1.53,1.63
ATHR,21.56,21.32
ATI,88.06,90.68
ATK,77.30,78.19
ATLS,48.64,50.97
ATMI,32.22,30.53
ATML,5.34,6.05
ATMS.PK,0.44,0.46
ATNI,28.97,29.30
ATO,32.75,31.91
ATPG,45.04,39.57
ATPL,3.50,3.26
ATR,60.50,59.04
ATRC,10.54,8.94
ATRI,77.98,77.74
ATRM,3.35,3.56
ATRO,17.37,17.13
ATRS,25.16,25.38
ATS,1.65,1.55
ATSI,2.23,2.07
ATSX.OB,0.31,0.31
ATTG.OB,0.94,0.85
ATTU,1.34,1.24
ATU,53.15,47.65
ATV.V,0.11,0.10
ATVI,17.14,17.24
ATW,50.50,48.97
ATWO.OB,0.26,0.24
ATX,7.92,7.60
AU,47.75,47.09
AUA.V,1.08,1.14
AUC.V,0.17,0.03
AUDC,9.60,9.37
AUG.V,0.41,0.50
AUL.V,0.19,0.19
AUM.V,0.30,0.33
AUN.V,1.29,1.33
AUNI.OB,0.41,0.22
AUO,13.31,13.81
AUQ.V,0.51,0.41
AUT.V,0.18,0.19
AUTO.OB,1.07,1.03
AUU.V,0.25,0.38
AUXL,16.65,14.69
AUY,12.85,13.18
AUZ.V,0.48,0.53
AV,12.73,13.98
AVA,26.55,25.31
AVAN,1.47,1.34
AVB,131.89,130.05
AVCA,16.18,16.07
AVCI,7.51,7.74
AVCT,34.25,33.85
AVD,16.71,15.90
AVGN,6.11,5.28
AVGO.OB,6.05,6.09
AVH.V,0.45,0.43
AVI.V,0.09,0.12
AVID,39.21,37.26
AVII,3.59,3.18
AVK,27.59,28.28
AVL.V,1.02,1.04
AVNA.OB,0.84,0.71
AVNC,3.88,3.91
AVNR,2.92,2.31
AVNX,1.90,1.89
AVP,32.27,33.04
AVPA.OB,5.56,5.58
AVR,24.88,23.56
AVRX,3.69,3.90
AVSR,1.70,1.81
AVT,24.53,25.53
AVTR,70.12,80.85
AVV.V,0.05,0.05
AVX,15.30,14.79
AVY,66.96,67.93
AVZ,21.49,24.65
AVZA,4.40,4.27
AW,12.52,12.29
AWBC,21.70,24.22
AWC,19.70,19.90
AWF,13.70,13.70
AWG,13.36,13.24
AWGI,0.00,0.00
AWH,42.35,43.63
AWI,41.09,42.39
AWNE.OB,1.89,2.17
AWR,37.30,38.62
AWRE,4.99,5.33
AWX,7.14,7.20
AXA,37.70,40.33
AXCA,14.60,14.24
AXE,57.81,54.30
AXE.V,0.79,0.80
AXGC.PK,0.90,1.42
AXGJ.PK,0.01,0.00
AXK,2.19,2.00
AXL,18.32,18.99
AXLE.PK,1.70,1.55
AXM.V,1.04,0.99
AXO,0.72,0.76
AXP,58.55,60.67
AXR,89.16,122.50
AXREF.OB,0.36,0.40
AXS,33.88,33.37
AXTI,5.05,4.72
AXVC.OB,2.02,1.58
AXYS,17.05,17.57
AYE,44.68,45.91
AYI,52.43,52.04
AYN,14.51,14.44
AYR,29.14,29.50
AZ,19.48,20.42
AZK,3.33,3.14
AZL,7.64,14.30
AZM.V,5.03,4.91
AZMN.PK,1.30,1.28
AZN,57.13,53.55
AZO,113.38,115.56
AZPN,9.78,11.02
AZR,53.94,54.42
AZS,12.89,12.00
AZS.V,14.98,13.80
AZZ,42.50,51.20
B,20.64,21.75
B.V,1.50,1.12
BA,89.55,88.84
BAA,12.92,13.06
BAB,97.93,103.27
BABY,15.99,16.61
BAC,53.50,53.39
BAF,14.13,13.71
BAJ.V,1.27,1.32
BAK,14.30,14.34
BAM,47.43,48.18
BAMM,20.74,22.68
BANF,52.49,54.00
BANR,44.23,44.34
BAP,40.45,40.94
BAQG.OB,0.45,0.42
BARE,30.28,31.07
BARI,43.15,43.25
BAS,25.48,24.65
BAX,44.83,46.39
BAY,51.85,53.36
BAY.V,1.41,1.64
BAYK.OB,14.45,15.23
BBA,1.43,1.28
BBBB,28.51,30.04
BBBC.OB,16.50,16.20
BBBY,38.95,38.10
BBC,5.07,5.10
BBD,37.42,40.35
BBEP,21.85,24.10
BBF,16.51,17.03
BBG,31.83,27.21
BBGI,7.01,9.57
BBH,186.77,183.72
BBI,5.23,5.29
BBK,18.41,18.99
BBK.V,0.72,0.66
BBL,38.50,37.20
BBNK,20.88,20.44
BBNV.OB,64.00,66.30
BBOX,42.64,41.99
BBR.V,0.72,0.71
BBSI,23.60,23.42
BBT,43.18,43.93
BBV,24.18,24.06
BBW,29.89,28.02
BBX,13.17,13.81
BBXT,25.60,25.07
BBY,53.70,49.19
BC,31.65,31.90
BCAR,15.02,14.76
BCE,24.46,27.00
BCF,15.08,14.90
BCF.V,5.99,8.38
BCGI,2.03,2.50
BCH,44.31,51.49
BCK,14.98,14.88
BCL,15.80,15.42
BCM.V,10.85,9.30
BCML.OB,12.00,11.85
BCO,55.67,63.92
BCON,1.13,0.99
BCP,26.35,0.00
BCR,82.49,82.97
BCRA.OB,48.00,44.00
BCRX,11.29,11.56
BCS,53.89,58.14
BCSB,15.40,15.00
BCSI,25.51,23.95
BCSR.OB,1.19,1.30
BCT,15.07,15.04
BCV,19.08,19.50
BDAY,12.86,11.58
BDC,39.20,39.09
BDCO,3.83,3.06
BDE,15.25,14.63
BDF,18.04,17.86
BDG,43.86,50.43
BDGE.OB,25.20,24.00
BDGR.PK,0.34,0.25
BDH,16.46,15.72
BDJ,14.91,15.28
BDK,85.09,79.97
BDL,11.40,10.42
BDN,35.25,33.25
BDOG,15.00,16.40
BDR,1.84,1.70
BDR.V,0.27,0.21
BDRH.PK,1.25,1.20
BDSB.OB,8.38,8.50
BDSBU.OB,10.95,11.00
BDSBW.OB,2.43,2.53
BDSI,2.90,3.18
BDT,15.18,15.47
BDV,15.09,15.11
BDX,71.70,70.15
BDY,20.95,20.58
BDZ.V,0.39,0.44
BE,8.27,7.87
BEA.V,0.23,0.29
BEAS,13.66,12.58
BEAV,25.66,25.68
BEBE,20.38,19.79
BEC,59.85,59.80
BECN,19.97,18.82
BEE,21.72,21.79
BEL,0.66,0.00
BELFA,31.74,30.17
BELFB,36.94,34.79
BELM,6.84,7.05
BEN,106.79,110.17
BEO,20.45,20.32
BEP,19.34,18.90
BER,35.21,34.51
BERK,16.60,16.54
BESC.OB,0.40,0.45
BESI,6.05,5.89
BESV.OB,0.42,0.36
BETM.OB,1.04,1.15
BEXP,8.61,7.31
BEY,12.56,12.30
BEZ,34.40,33.42
BF,92.19,97.20
BF-B,67.41,66.24
BFAM,36.91,38.66
BFBC,14.50,16.30
BFC,15.29,15.34
BFD.V,0.41,0.44
BFET.PK,9.11,9.50
BFF,6.61,6.65
BFFI.OB,10.60,10.80
BFIN,17.53,17.81
BFK,17.24,17.70
BFLY,0.88,1.28
BFNB,26.15,19.13
BFO,14.03,13.85
BFO.V,1.70,1.77
BFR,9.07,9.50
BFS,56.16,55.19
BFT,2.37,2.45
BFY,14.99,14.81
BFZ,16.75,17.68
BG,69.98,72.51
BGC,41.92,43.71
BGD,13.27,13.56
BGES.OB,0.95,0.88
BGF,19.45,20.02
BGFV,24.17,24.42
BGG,27.00,26.95
BGH,15.69,16.38
BGH.V,0.93,0.96
BGL.V,1.18,1.44
BGLEN.PK,100.25,103.50
BGM,19.25,19.12
BGO,5.37,5.25
BGP,22.71,22.35
BGR,27.14,27.55
BGT,19.16,19.27
BGTH.PK,1.95,1.90
BHB,30.99,31.75
BHBC,8.70,8.29
BHD,12.98,12.96
BHE,24.69,24.36
BHH,2.21,2.16
BHI,73.05,74.66
BHIP,1.40,1.50
BHK,12.88,12.68
BHLB,33.45,33.46
BHO,14.50,14.85
BHP,40.89,39.75
BHP.V,0.46,0.39
BHRB.OB,1680.00,1700.00
BHS,36.08,37.55
BHV.V,0.55,0.49
BHY,7.87,7.75
BI,3.45,3.80
BID,30.80,31.02
BIDU,111.20,112.69
BIE,17.05,17.05
BIEL.PK,0.08,0.12
BIF,10.42,9.61
BIG,21.81,22.92
BIGN.PK,0.01,0.01
BIIB,52.16,49.19
BIO,78.03,82.52
BIOM,1.40,1.14
BIOS,3.50,3.46
BIOV,9.87,13.72
BIP.V,0.39,0.34
BIPH.OB,0.45,0.50
BITI,7.12,8.06
BITS,8.72,8.70
BIVN,4.94,4.64
BIW,15.75,15.70
BJ,32.14,31.11
BJCT,1.13,0.95
BJGP,5.55,6.50
BJRI,21.09,20.21
BJS,33.87,29.32
BJZ,15.90,15.94
BK,35.48,39.37
BKBO.PK,1.65,1.40
BKC,18.41,21.10
BKD,44.82,48.00
BKE,45.91,50.85
BKFG.PK,3.75,3.35
BKH,36.17,36.94
BKHM,3.98,4.07
BKI,11.51,11.98
BKK,15.64,15.79
BKM.V,7.32,8.09
BKMU,12.04,12.11
BKN,19.05,19.17
BKP.V,0.31,0.31
BKR,20.37,22.65
BKS,39.44,39.71
BKS.V,0.77,0.85
BKSC,15.80,15.75
BKT,6.27,6.07
BKUNA,25.25,27.96
BKYI.OB,0.41,0.33
BL,30.15,32.75
BL.V,0.80,0.80
BLC,18.16,18.38
BLD,5.08,5.00
BLDP,7.02,5.69
BLDR,16.92,17.83
BLE,17.78,16.92
BLG,0,24.69
BLH,15.64,15.62
BLJ,17.81,18.95
BLK,142.30,151.90
BLKB,25.41,26.00
BLL,42.82,43.60
BLLN.OB,0.06,0.05
BLN,14.91,14.90
BLNM.OB,0.21,0.15
BLR.V,0.20,0.25
BLRV.OB,0.94,0.76
BLS,44.60,47.11
BLSI,2.30,2.79
BLT,11.93,13.46
BLTI,8.79,8.75
BLU,6.08,5.96
BLUD,26.92,29.23
BLUE,2.18,1.50
BLV.V,0.60,0.75
BLW,19.25,18.95
BLX,16.00,16.96
BMA,28.07,31.21
BMC,32.18,32.20
BMC.V,0.65,0.68
BMD,2.67,2.50
BMD.V,3.00,3.18
BME,26.93,27.06
BMET,38.10,41.27
BMGX.OB,0.64,0.57
BMHC,24.85,0
BMI,26.00,27.70
BMJ,7.22,7.19
BMN,10.09,0.00
BMO,60.20,59.19
BMR,30.33,28.60
BMRC,33.85,36.05
BMRN,17.34,16.39
BMRX.OB,1.55,2.95
BMS,34.08,33.98
BMT,9.74,9.77
BMTC,23.82,23.64
BMTI,10.45,13.19
BMY,24.84,26.32
BN,36.23,36.40
BN.V,0.44,0.48
BNA,10.62,10.27
BNCC,13.12,12.94
BNCN,18.66,20.44
BNE,15.54,15.94
BNET.PK,5.90,5.75
BNG,36.20,38.18
BNHN,27.64,31.60
BNHNA,27.60,30.70
BNI,74.92,73.81
BNJ,18.49,18.94
BNK,32.33,32.28
BNL,66.60,62.20
BNP,24.15,24.15
BNS,44.60,44.80
BNSIA.OB,10.50,13.50
BNSO,3.96,4.96
BNT,9.30,10.17
BNT.V,0.28,0.28
BNTNF.OB,0.34,0.27
BNVI.OB,1.20,1.49
BNY,17.47,17.90
BOB.V,0.17,0.15
BOBE,33.56,34.22
BOBJ,38.65,39.45
BOBS.OB,4.05,5.15
BOCH,11.70,11.99
BOCX.OB,0.70,0.72
BOE,28.90,29.58
BOFI,6.93,6.93
BOFL,20.49,20.49
BOH,51.50,53.95
BOJF.OB,18.35,18.95
BOKF,53.51,54.98
BOL,47.67,52.06
BONT,36.80,34.65
BOO,9.61,9.46
BOOM,28.35,28.10
BOOT,13.11,13.27
BORD,16.23,17.05
BORDW,4.77,0.00
BORL,5.31,5.44
BOSC,2.53,2.56
BOSEO.OB,88.90,88.90
BOT,156.44,151.47
BOW,21.95,22.50
BP,67.92,67.10
BPA,2.64,2.77
BPA.V,0.25,0.26
BPFH,27.17,28.21
BPG,0.62,0.52
BPHX,5.26,6.28
