ANLY,4.85,5.58
ANMCF.PK,0.3025,0.2185
ANN,23.72,24.78
ANO,0.5162,0.388
ANR,23.99,20.43
ANSS,61.46,57.28
ANTH,5.79,6.14
ANTP,1.8701,2.20
ANTS.PK,0.013,0.003
ANV,34.49,30.28
ANW,4.53,4.08
ANX,0.6199,0.59
ANZBY.PK,20.65,20.82
ANZFF.PK,0.73,0.695
AOA,33.07,33.05
AOB,0.7046,0.5608
AOD,4.51,4.38
AOGN.PK,0.0017,0.0017
AOI,2.67,2.72
AOI.V,1.52,1.58
AOIFF.PK,1.5089,1.5442
AOK,29.22,29.35
AOL,13.92,15.10
AOLS.OB,0.40,0.36
AOM,29.88,29.88
AOMFF.PK,34.09,29.71
AOMOY.PK,5.45,4.88
AON,45.87,46.80
AONE,2.27,1.61
AONNY.PK,13.37,13.69
AOR,31.13,31.14
AOS,38.29,40.12
AOS.V,0.15,0.185
AOSL,8.51,7.31
AOT.V,1.11,1.02
AOX.V,0.46,0.44
AP,19.85,19.34
APA,98.49,90.58
APA.V,0.105,0.10
APAB.PK,0.002,0.002
APAGF,78.10,81.72
APB,9.79,9.40
APC,80.38,76.33
APD,82.64,85.19
APDN.OB,0.065,0.06
APE.V,0.18,0.14
APEI,38.28,43.28
APELY.PK,12.22,13.33
APF,14.55,13.10
APGA.OB,0.019,0.00
APH,45.24,45.39
APHB.PK,0.08,0.107
API,0.53,0.56
APII.PK,0.055,0.11
APKT,33.79,30.91
APL,34.71,37.15
APM.V,0.095,0.085
APN.V,0.17,0.12
APNT.OB,0.255,0.27
APO,12.65,12.41
APO.V,1.52,1.20
APOG,10.41,12.26
APOL,48.87,53.87
APP,0.55,0.72
APP.V,0.04,0.04
APPA.PK,0.23,0.00
APPY,1.99,0.97
APRDM.OB,101.12,94.80
APRI,4.76,5.16
APSA,12.63,15.81
APT,1.22,1.20
APT.V,0.40,0.40
APU,43.87,45.91
APVS.OB,0.0515,0.035
APWC,3.014,2.80
APWR.PK,0.425,0.30
APX.V,0.20,0.24
APZ.V,0.05,0.11
AQ.V,0.195,0.17
AQLV.OB,0.0011,0.0051
AQM.V,0.36,0.39
AQSFF.PK,0.116,0.101
AQUI.PK,0.0003,0.0003
ARA.MX,3.680,3.900
ARAY,4.03,4.23
ARB,37.81,34.41
ARBA,30.22,28.08
ARC,4.28,4.59
ARCAY.PK,17.01,15.88
ARCC,15.51,15.45
ARCI,5.05,4.9982
ARCL,10.22,9.67
ARCO,22.45,20.53
ARCP,10.20,10.40
ARDM.OB,0.124,0.105
ARE,66.00,68.97
AREM.OB,0.0621,0.036
ARET.PK,2.29,1.36
AREX,30.89,29.41
ARG,76.48,78.08
ARGKF.PK,26.74,31.05
ARGN,15.73,14.26
ARH.V,0.03,0.025
ARI,13.45,13.13
ARIA,12.31,12.25
ARII,23.29,23.93
ARISTOSB.MX,7.500,7.500
ARK,3.75,3.85
ARKR,13.16,13.40
ARL,1.95,1.87
ARLP,72.69,75.58
ARMH,28.09,27.67
ARN.V,4.60,4.98
ARNA,1.63,1.87
ARO,16.19,15.25
AROW,22.89,23.44
ARQ.V,0.52,0.39
ARQL,5.48,5.64
ARR,7.10,7.05
ARR.V,0.03,0.02
ARREF.PK,0.561,0.539
ARRS,10.64,10.82
ARRY,2.11,2.16
ARSC.PK,0.0001,0.0001
ARSD,6.59,8.48
ART,5.67,4.88
ARTC,29.45,31.68
ARTNA,18.25,18.83
ARTW,5.88,5.12
ARTX,1.28,1.20
ARU.V,0.11,0.095
ARUN,21.21,18.52
ARUZ.OB,1.48,1.39
ARVCF.PK,28.43,24.52
ARW,36.46,37.41
ARW.V,0.62,0.73
ARWD.OB,0.016,0.016
ARWR,0,4.19
ARWRD,5.42,0
ARX,10.10,10.24
ARY,25.01,25.26
ARYC.PK,0.12,0.09
ASA,29.25,26.19
ASAM.PK,0.22,0.21
ASBB,11.69,11.6999
ASBC,10.35,11.17
ASBFY.PK,17.75,17.41
ASCA,17.55,17.29
ASCMA,45.20,50.72
ASEI,71.57,68.11
ASEN.OB,3.65,3.15
ASFI,8.10,7.98
ASFX.OB,0.0075,0.0096
ASFZ.PK,0.0008,0.0008
ASG,3.93,3.81
ASGLF.PK,8.40,8.12
ASGLY.PK,8.40,8.26
ASGN,10.01,11.18
ASGXF.PK,0.0008,0.0005
ASH,55.22,57.16
ASI,21.62,21.75
ASIA,8.73,7.75
ASM,1.97,1.4199
ASM.V,1.99,1.42
ASMI,27.19,29.06
ASML,39.33,41.79
ASNA,27.52,29.72
ASOLF.PK,1.1345,0.9845
ASP,10.73,10.67
ASP.V,0.085,0.07
ASPS,47.72,50.18
ASPW.OB,0.105,0.00
ASQ.V,0.165,0.16
ASR,57.16,55.94
ASRV,1.91,1.95
ASRVP,25.02,26.19
AST.V,1.60,1.72
ASTC,0.73,0.561
ASTE,32.58,32.21
ASTI,0.70,0.39
ASTM,2.08,1.82
ASTX,1.60,1.89
ASURB.MX,77.900,78.550
ASW.V,0.05,0.045
ASWAY.PK,1.91,1.76
ASX,4.74,4.34
ASX.V,0.225,0.20
ASYI.OB,0.0055,0
ASYIE.OB,0,0.00
ASYS,9.11,8.51
AT,13.17,14.30
ATADF.PK,2.9591,2.5832
ATAI,9.493,7.499
ATAX,5.14,4.94
ATC,0.31,0.24
ATC.V,3.01,2.62
ATE,11.26,9.46
ATEA,2.71,3.35
ATEC,1.90,1.72
ATG.V,0.065,0.065
ATGFF.PK,30.5682,31.259
ATGN.PK,0.35,0.30
ATHN,59.89,49.12
ATHX,1.32,1.73
ATI,49.91,47.80
ATI.V,0.14,0.11
ATIG.PK,0.003,0.003
ATK,58.92,57.16
ATK.V,0.055,0.05
ATLCY.PK,18.82,18.98
ATLKY.PK,21.25,21.45
ATLO,16.22,19.50
ATLS,24.78,24.30
ATM.V,4.00,4.00
ATMI,20.66,20.03
ATML,8.84,8.10
ATNAF.OB,0.942,0.8221
ATNI,40.94,39.05
ATNY,3.50,3.18
ATO,34.14,33.35
ATPG,7.51,7.36
ATR,50.58,52.17
ATRC,9.65,11.10
ATRI,236.19,240.23
ATRM,0.75,0.73
ATRN.PK,0.1899,0.0088
ATRO,34.24,35.81
ATSC,3.40,3.12
ATSG,4.79,4.72
ATT,26.77,26.75
ATT.V,0.03,0.05
ATTD.OB,0.0023,0.0011
ATTH.OB,0.13,0.105
ATTUF.OB,0.74,0.71
ATU,22.45,22.69
ATUSF.PK,10.9035,11.0081
ATV,4.27,4.09
ATV.V,0.02,0.16
ATVI,12.41,12.32
ATW,40.75,39.79
ATWT.PK,0.0006,0.0006
ATX,11.03,11.28
ATX.V,0.33,0.315
ATYG.PK,0.0009,0.0007
AU,48.42,42.45
AU.V,0.225,0.28
AUA.V,0.53,0.54
AUC.V,0.70,0.20
AUCAF.OB,0.23,0.23
AUDC,3.61,3.90
AUG.V,0.05,0.05
AUGT.OB,1.60,1.34
AULO.PK,0.015,0.0067
AUMN,6.81,5.81
AUN.V,0.70,0.71
AUNFF.PK,0.70,0.70
AUO,5.04,4.32
AUQ,9.77,8.01
AURI.OB,0.265,0.14
AUSI.OB,0.661,0.602
AUTC.PK,18.95,0.00
AUTH,2.94,3.21
AUTLANB.MX,17.990,15.700
AUTO.OB,0.67,0.87
AUU.V,0.075,0.065
AUV.V,0.32,0.315
AUXL,16.94,19.93
AUXO.OB,0.85,0.76
AUY,16.81,14.69
AV,9.64,9.25
AVA,25.14,25.75
AVATQ.PK,0.0095,0.0008
AVAV,30.64,31.47
AVB,123.89,130.60
AVC.V,0.80,0.78
AVD,12.29,13.34
AVEO,16.82,17.20
AVF,23.83,23.39
AVGO,29.91,28.86
AVID,7.59,8.53
AVIFY.PK,4.55,4.40
AVII,0.68,0.745
AVIKF.PK,3.94,3.94
AVIX.PK,0.0075,0.0069
AVK,14.78,14.73
AVL,3.24,2.37
AVNDF.PK,5.122,5.1068
AVNR,2.33,2.05
AVNW,1.75,1.83
AVP,16.74,17.47
AVRW.OB,6.75,5.90
AVT,29.35,31.09
AVT.V,0.12,0.09
AVTR,5.85,7.18
AVU.V,0.33,0.19
AVVGF.PK,3.284,2.986
AVX,12.80,12.76
AVXL.OB,1.22,1.22
AVY,26.90,28.68
AVZ.V,1.16,1.00
AWAY,25.98,23.25
AWBCQ.PK,0.002,0.006
AWC,5.79,4.61
AWF,14.36,14.17
AWH,58.22,62.93
AWI,40.29,43.87
AWI.V,0.95,0.90
AWK,31.40,31.86
AWP,5.44,5.30
AWR,35.36,34.90
AWRE,3.11,3.00
AWX,2.72,2.898
AXAHY.PK,14.24,12.86
AXAS,3.65,3.30
AXE,60.53,59.64
AXGN.OB,2.70,2.70
AXI.V,0.345,0.29
AXIH.OB,0.85,0.72
AXK,1.38,1.21
AXL,8.49,9.89
AXM.V,0.045,0.045
AXMIF.PK,0.039,0.0465
AXMT,54.81,50.5101
AXP,47.79,47.17
AXPW.OB,0.40,0.27
AXR,6.12,6.69
AXS,31.24,31.96
AXSL,59.67,62.17
AXSMF.PK,0.06,0.027
AXST.PK,0.23,0.31
AXTELCPO.MX,4.300,4.440
AXTI,3.92,4.17
AXU,6.84,6.81
AXUT,43.42,41.26
AYA.V,2.38,2.85
AYI,49.46,53.00
AYN,14.00,15.27
AYR,11.73,12.72
AYSI.PK,0.85,0.68
AYT,47.44,47.01
AZC,3.21,3.10
AZG.V,0.005,0.005
AZK,5.95,4.93
AZM.V,0.84,0.80
AZN,45.50,46.29
AZO,335.30,324.97
AZPN,17.80,17.35
AZU.V,0.05,0.045
AZX.V,0.12,0.09
AZZ,41.97,45.44
B,24.26,24.11
BA,70.98,73.35
BAA,3.88,3.70
BAB,28.42,28.70
BABB.OB,0.575,0.635
BABS,55.52,56.90
BABY,8.33,9.43
BABZ,54.41,53.47
BAC,5.53,5.56
BACHOCOB.MX,23.200,22.300
BAESF.PK,4.16,4.33
BAESY.PK,16.99,17.66
BAF,15.15,15.2401
BAFARB.MX,17.070,17.000
BAGL,13.30,15.82
BAH,14.74,17.25
BAJFF.PK,0.7621,0.7824
BAK,15.88,14.10
BAKPF.PK,0.005,0.005
BAL,56.40,56.46
BALT,4.97,4.75
BAM,27.52,27.48
BAMM,2.35,2.43
BAMXF.PK,74.30,67.24
BANC,10.90,10.25
BANF,36.20,37.54
BANR,15.96,17.15
BAP,110.75,109.47
BAR.V,0.86,0.80
BARI,43.12,39.70
BAS,18.18,19.70
BASI,1.45,1.25
BAT.V,2.28,1.83
BAX,52.13,49.48
BAYK.OB,5.00,3.70
BAYRY.PK,64.05,63.80
BAYZF.PK,64.00,63.00
BBBC.OB,8.51,9.00
BBBY,60.11,57.97
BBCN,9.27,9.45
BBCZ.OB,0.32,0.39
BBD,17.00,16.68
BBEP,18.09,19.07
BBF,14.00,14.30
BBG,38.59,34.07
BBH,105.95,109.29
BBI.V,0.21,0.20
BBK,15.38,15.72
BBL,60.47,58.39
BBLU.OB,1.60,1.30
BBN,20.62,21.35
BBNK,9.78,10.40
BBOX,28.00,28.04
BBRG,16.86,17.15
BBSI,19.00,19.96
BBT,23.06,25.17
BBVA,8.34,8.57
BBVA.MX,112.000,118.500
BBW,8.12,8.46
BBX,3.55,3.38
BBXT,19.84,19.00
BBY,27.07,23.37
BC,18.29,18.06
BCA,19.81,19.91
BCBP,10.028,10.09
BCE,39.20,41.67
BCF,11.59,10.67
BCG.V,0.08,0.105
BCH,79.39,81.75
BCLI.OB,0.261,0.205
BCLYF.PK,2.82,2.65
BCM,44.02,42.96
BCM.V,4.62,3.54
BCO,24.79,26.88
BCONQ.PK,0.067,0.044
BCPC,41.37,40.54
BCR,87.25,85.50
BCRX,2.92,2.47
BCS,11.21,10.99
BCSB,11.67,10.75
BCSI,18.16,25.45
BCST.OB,0.55,0.54
BCTE.OB,0.025,0.0145
BCU.V,0.10,0.10
BCV,15.66,15.12
BDC,32.94,33.28
BDCO,3.82,4.19
BDD,12.1312,10.47
BDE,7.53,7.47
BDF,18.78,0.00
BDGE,18.66,19.90
BDH,13.7801,13.62
BDJ,7.19,7.07
BDN,8.59,9.50
BDRAF.PK,3.797,4.0115
BDRBF.PK,3.95,3.952
BDSI,1.00,0.8051
BDT,9.76,9.80
BDV,9.13,9.07
BDX,74.14,74.72
BEA.V,0.13,0.11
BEAC.OB,0.29,0.39
BEAM,51.94,51.23
BEAT,2.24,2.37
BEAV,38.92,38.71
BEBE,7.66,8.33
BECN,19.38,20.23
BEE,4.98,5.37
BELFA,20.38,21.20
BELFB,18.62,18.75
BEN,99.19,96.06
BER.V,0.045,0.045
BERK,6.72,7.09
BESE.PK,0.007,0.006
BEST,0.44,0.40
BESV.OB,0.02,0.013
BEVIDESB.MX,13.750,13.750
BEXP,36.48,0.00
BF-B,79.56,80.51
BFD.V,0.15,0.25
BFDI.OB,0.63,0.70
BFGC.OB,0.85,0.95
BFHJ.PK,0.0003,0.0003
BFIN,5.64,5.52
BFK,13.78,13.95
BFLY,2.04,2.155
BFR,5.35,4.87
BFRE.OB,0.131,0.15
BFS,34.46,35.42
BFY,15.40,15.745
BFZ,14.37,14.706
BG,62.93,57.20
BGBR.OB,0.0253,0.026
BGC,26.38,25.01
BGC.V,0.45,0.43
BGCP,6.18,5.94
BGE.V,0.165,0.17
BGEM.PK,0.006,0.003
BGEPF.OB,97.00,94.00
BGFV,9.08,10.44
BGG,14.99,15.49
BGII.PK,0.001,0.0003
BGM.V,1.00,0.83
BGMD,4.15,4.72
BGNN.OB,0.0005,0.0005
BGR,25.94,24.45
BGS,22.05,24.07
BGS.V,0.10,0.09
BGT,13.32,13.47
BGU,59.69,60.84
BGY,7.715,7.16
BGZ,31.05,29.56
BH,340.96,368.24
BHB,28.66,29.98
BHD,13.01,12.99
BHE,13.30,13.47
BHH,1.06,0.95
BHI,55.26,48.64
BHK,12.99,13.52
BHKLY.PK,46.64,47.16
BHL,12.56,12.45
BHLB,19.99,22.19
BHO,3.51,0.00
BHP,74.00,70.63
BHPLF.PK,37.3175,35.15
BHRT.OB,0.0699,0.0448
BHV,19.011,20.11
BHV.V,0.53,0.445
BHWX.PK,0.04,0.022
BHY,6.615,6.74
BID,31.82,28.53
BIDU,134.83,116.47
BIE,14.96,15.17
BIEL.PK,0.004,0.0036
BIF,5.81,5.74
BIG,39.73,37.76
BIIB,116.48,110.05
BIK,23.52,21.92
BIKEQ.PK,0.0015,0.001
BIL,45.835,45.835
BILB.OB,0.21,0.195
BIMBOA.MX,27.900,28.470
BIN,20.60,19.59
BIO,93.20,96.04
BIOC,4.30,4.25
BIOD,0.6589,0.61
BIOF,0.65,0.68
BIOS,5.98,5.46
BIP,25.66,27.70
BIPH.PK,0.0016,0.0006
BIREF.PK,13.6648,13.3845
BIRT,6.36,5.86
BIS,34.47,32.60
BITA,4.97,4.00
BITS,5.415,5.75
BIV,86.67,86.96
BJCT.OB,0.071,0.045
