Company,Y,predict
TEO,12.24732801887392,0.82762825
TER,0.5264170839670411,0.28263792
TES,-6.967462176389903,-0.5485741
TESOF,-0.9798444729786214,0.37533426
TESS,-1.1289157721532204,-0.015736958
TEVA,-4.634578518205037,-1.1767097
TEX,11.77104092240976,-0.04077013
TF,-5.114018069901487,-1.2968128
TFC,2.538944691626805,-1.9116719
TFIN,-3.045775429401936,-0.3063921
TFR,-6.9743468579733765,-1.455517
TFSM,3.979086449051093,0.20486173
TFX,-0.6783652683114838,-0.7927536
TG,12.12074380987271,1.1803039
TGA,-4.938989002256236,-1.2558764
TGAL,12.647772957694825,-4.4488935
TGB,1.9291280455015243,-0.5472628
TGC,-25.831489715116238,-0.56758034
TGE,4.711745629563161,-0.068132155
TGEN,-3.035533343740867,-5.3055696
TGI,-3.624737855493884,1.0508344
TGIC,1.1879588516259385,0.6449672
TGIS,13.14837350676826,-1.188287
TGP,4.338343453816308,0.12671566
TGS,26.23895548424011,0.16173556
TGT,-2.00151600784192,-1.1352179
TGX,-7.997388332627745,0.17896107
THC,-1.6892474523574792,-1.9101896
THE,-20.919495066510514,-0.6605489
THFF,4.124182257481001,-0.041905288
THG,0.4214376853521398,0.6307069
THI,-6.96704614763399,0.6261519
THK,-7.7377258937982365,-1.182626
THLD,21.697467813841303,-7.5300984
THO,-4.637387159340566,0.16084374
THOR,14.836477130325012,0.97276735
THQI,-1.7917778894265406,0.30446312
THRD,-4.771581881014848,-0.5898991
THRX,-2.0637424090069967,-1.3163699
THS,-3.3406472242737477,1.0449418
THX,-8.865203780116508,0.3925773
TIBB,-1.3170733139073825,1.4427848
TIBX,0.6788008417844851,0.7426565
TICC,-0.4924916623635325,-0.82780707
TIE,-8.119818126792651,-3.5172741
TIF,0.5184447540842984,0.43852437
TIII,4.879927381843038,-0.8138055
TIN,13.29237360383724,0.11479265
TINY,-19.577206364058693,0.06433937
TISA,0.0331719390190964,-0.6439999
TIV,7.516395276604371,-3.4596732
TIVO,-14.241087929401937,-2.0901842
TJX,3.861527941384568,0.06912257
TK,2.099341489442613,-0.24152601
TKA,-0.3315030587686589,-0.28080994
TKC,6.6007118650674235,1.0103432
TKF,-6.793416938835911,1.1723673
TKG,7.026005527677487,-2.0730014
TKLC,-8.558587297237407,-2.1033535
TKO,-5.291093781461875,-8.117895
TKP,-4.796030494261302,0.59776455
TKR,-3.0536575404369057,-0.7969894
TKS,-0.6694867696081409,0.1591052
TLAB,0.6959399702081946,-4.121889
TLB,-3.4544891223479923,-1.1454793
TLCV,11.647341205397296,-0.6006385
TLEO,2.4776334952505827,0.028117495
TLF,-0.6783652683114838,-0.011236399
TLG,-6.148285889652986,-1.2182993
TLGD,17.375700445716312,0.29688725
TLI,-0.2280594703975556,-0.033209257
TLK,2.8401894828787566,-0.26054618
TLM,-0.4863286960293754,-1.278104
TLP,2.5796371118521795,-0.55686826
TLS,8.161184277557762,-1.0930922
TLVT,4.9103649214752485,-0.16712351
TM,9.108680679599617,5.663458
TMA,-2.142671569473582,-0.25401872
TMB,2.8986690150425063,-3.377153
TMCV,1.8584798897469927,0.7184691
TMIC,-4.062782232123041,1.2907836
TMK,-0.0871806991635523,0.6398465
TMM,-11.06958495321146,-0.9804186
TMNG,12.651755434795596,-0.61311895
TMO,1.5233347494454832,0.51408654
TMP,0.9844775959005968,0.57547534
TMR,-14.167134652702925,1.0809453
TMS,4.345618013220998,-0.057575613
TMTA,-7.8520817357082375,-0.8615571
TMWD,-4.207372387576862,-0.036504652
TMX,7.094451199493233,-3.0497751
TMY,-1.5457754294019461,0.29980278
TNB,-11.655758508928175,1.0976038
TNC,-1.580258188022641,0.6313759
TNCC,15.254224570598055,0.7298972
TNE,1.0011414606784883,-0.66255915
TNH,10.52470915209584,-0.46060142
TNL,-13.098726454935631,-0.11187986
TNOX,-0.23924276608537284,0.6201231
TNP,-0.4782373030402857,0.09962154
TNS,9.103575219948707,-1.8710898
TO,7.371422022827345,-1.721203
TOA,5.337213754472186,-7.0122128
TOC,-3.9106402942668206,-1.0313628
TOD,-1.4858951898809998,-0.9035298
TOF,-5.152332806451136,-0.4390614
TOL,-1.3285864750116254,-1.0971578
TOMO,7.304353769564468,-0.35308087
TONE,-0.5650731200061891,1.4180481
TONS,0.23504648840626946,-0.6693679
TOPP,2.948606593069968,1.4271723
TOPT,-12.513517364885812,-4.801383
TORM,18.876759781865662,-7.0736256
TOT,0.3035015450140694,5.45539
TP,-1.5457754294019461,-0.5124088
TPGI,8.073212703015297,-1.2852025
TPL,9.053302911611881,0.6152361
TPP,0.6373056919079089,0.1141461
TPPH,5.9542245705980505,-6.3843784
TPX,-4.038444051102816,-1.9165157
TQ,24.380150496523978,-2.1800275
TQNT,-10.212442096068605,0.73739886
TR,-0.720087356007441,1.0055294
TRA,12.310651949562994,-1.2445769
TRAC,-7.691026826049982,-0.8138055
TRAD,-6.636684520311031,0.44581828
TRAK,5.11635917290941,-0.27035937
TRB,-4.8921042143272135,-1.0650032
TRBM,-5.565875931914501,-0.62675256
TRC,8.321703080626715,-2.4821541
TRCA,-2.7457754294019376,-16.207144
TRCI,0.8523061053702281,-1.1739575
TRE,-20.369304841166656,1.1832999
TRF,7.663846563725192,2.9871986
TRFC,-4.95486633849285,-1.0162915
TRFX,2.1038596070944084,-3.7901404
TRGL,4.7406040816574295,-5.239731
TRGT,15.58129639380248,0.14243588
TRH,-0.9821683440557281,-0.86616623
TRI,0.22328983476251724,0.7993948
TRIB,-8.313570061840688,0.12648663
TRID,-13.75699655151415,-0.3852133
TRIS,-9.238083121709632,-6.8432717
TRK,-0.6343170960686089,1.0783834
TRLG,-0.17412291470566346,-25.361443
TRMA,4.066336290775569,-0.18000984
TRMB,4.229899713511517,1.167992
TRMD,3.339720753804165,1.0244805
TRMK,-0.7203397828106799,-0.440679
TRMM,33.03366382293452,-4.388437
TRMP,-20.076477183787926,1.209191
TRMS,8.997104192942675,-3.4177737
TRN,-9.21622997485648,0.4534816
TROW,-0.5862140860160613,0.74894047
TRP,1.1151687766066367,-0.98935336
TRPS,-7.515924683133278,-8.487074
TRST,-1.365919314294036,-0.94229025
TRT,-14.879108762735276,-2.5071833
TRU,-11.255920356938176,-2.2685943
TRUE,98.45422457059809,1.2416939
TRW,1.3533355099099982,-0.07373031
TRX,-0.6076891254619812,0.5583213
TRXI,-4.24442610406461,-1.0892556
TRY,5.0319614611224335,-2.2470677
TS,7.213494965466759,0.6899387
TSAI,-6.611787096580327,0.613143
TSBK,-1.1146247961494624,-0.13718621
TSCC,1.5021200713237433,-0.34116942
TSCM,-5.590719249626659,-2.0083609
TSCO,-6.197978515959759,0.95391625
TSEM,-9.732909932325931,-1.1437461
TSFG,1.5004825623242624,0.9901048
TSG,12.439799986088806,1.2763429
TSI,-0.9586912806739568,-2.0480485
TSM,1.2904551286950394,2.8964765
TSN,2.4055923517530613,-17.369165
TSO,-10.242749733796044,-0.09177568
TSP,10.276308066501283,-0.49341303
TSRA,5.469593931034359,0.2021711
TSRI,-0.0787827643652806,-3.9382167
TSS,0.3867747790103373,1.0657388
TSTF,-4.6707754294019495,-0.6053394
TSTY,-3.6592348287345327,-3.5305336
TSU,1.9781991517650068,0.18700865
TSY,-1.3677338863752329,-0.49643356
TSYS,-5.7393238164987155,-0.25099966
TTC,1.9498282592105405,0.88261217
TTEC,4.819383699576277,-0.5878101
TTEK,2.8212781913830134,1.9131826
TTES,-0.09452826386906477,-0.8408414
TTF,-0.18213906576557892,0.4587935
TTG,10.625732177790317,-1.353012
TTI,-4.399567454421494,0.58500797
TTIL,2.6526978530408143,-0.4445584
TTM,5.943211354739027,0.22105189
TTMI,-12.843215853055954,1.1364491
TTP,31.285549871802868,-11.909912
TTPA,25.84552891842414,0.051963717
TTWO,-1.9399195735460717,1.4232514
TU,-8.037828261280161,-2.8730607
TUC,6.927378933014162,-0.9938129
TUES,-14.150277037118993,-2.1079385
TUNE,2.28401180464062,0.53578246
TUP,5.088457211022645,0.34222364
TUTR,2.1510822415777247,1.0159754
TUTS,2.0256531420266284,-4.475987
TV,-0.21293574039786234,1.9674067
TVE,-2.535466151051424,0.106974766
TVIA,8.188737844934328,-1.9103347
TVIN,-17.71598819535939,-4.3759694
TVL,9.811008490196038,-4.249694
TW,1.6836863269719935,0.50497174
TWAV,-3.2264476983095105,-0.23968507
TWB,-5.152086473729513,0.11517586
TWGP,-5.9229881748155275,0.62706643
TWI,4.3599317666278194,0.35346743
TWIN,1.7218302044008609,0.29421914
TWLL,-8.893222502876416,-0.7278187
TWMC,-2.001702481073682,0.093149915
TWN,3.5353056516791423,1.1443996
TWP,-1.0215290335959126,-0.8673261
TWPG,-2.5410360929090423,0.15308253
TWTC,3.1707323478183325,-1.616918
TWTI,-6.53538041900694,0.31078997
TWTR,-18.055209391666104,-0.386921
TWW,9.614938856312339,-2.5349624
TWX,5.570845323582447,-3.3479187
TX,20.35672964845858,0.52251685
TXCC,-15.831489715116243,0.2813162
TXCO,-5.218938847692802,0.5268989
TXI,-7.695549678195348,0.40246984
TXN,-2.691608762735273,-0.4528059
TXRH,-4.864025806475849,-2.967344
TXT,-4.243866503306181,-0.54349107
TXU,-7.485638923222273,0.10376345
TXUI,0.60914594508845,0.53941345
TY,0.4649484311878633,1.1555104
TYC,-0.8549859557177443,-0.2532226
TYG,-5.914847001692842,-0.9052869
TYL,-2.8260030254190127,0.7317953
TYN,-1.5457754294019461,-0.19334383
TYW,1.1809208293171392,0.08186889
TYY,-0.13119436302544765,-0.36262715
TZIX,2.210348686003613,0.61881286
UACL,1.2331719390191076,0.95713097
UAG,-1.4184949881630782,0.76173306
UAHC,7.284773496612388,-1.386191
UAPH,4.6099036810031375,-0.27597168
UAUA,6.476951843325329,0.8576979
UB,3.727693958353151,0.7724612
UBA,0.13049486918370254,-1.9685247
UBB,8.641401851148826,-1.1343899
UBCP,-13.995574626189079,-1.6498657
UBET,-3.4427943995916435,-0.8130057
UBFO,1.1098262303490938,-1.8078344
UBH,-0.4669372551280805,0.34132195
UBMT,6.6288277452012245,-0.49204424
UBNK,-6.9080942699816426,-0.040080693
UBS,-0.12028230823503144,2.8617985
UBSH,-1.7092275379341482,-0.007966334
UBSI,-0.5884662444084208,0.42513457
UCBH,3.921194957841775,0.8202582
UCBI,-1.3601318650455032,0.8073299
UCFC,-2.2810695470490034,-1.6971931
UCO,-3.4778314590268096,-0.49711096
UCTT,-7.375734943571992,-1.3346773
UDR,-6.6102611167250025,0.04163
UDRL,-0.6935027021292242,-0.9800805
UDW,-7.206152787892518,-0.66716826
UEIC,-3.16328256546284,-0.79590046
UEPS,18.31214067343972,0.8821756
UFCS,-0.04222933011116259,-0.4432844
UFI,2.9440204889654136,-0.058084738
UFPI,-1.5028753865019109,-0.11069639
UFPT,14.4684594460429,-2.373966
UG,-10.313810945495186,-0.24192943
UGI,-2.6821390657655777,-0.35330552
UGP,0.23683326625022866,-0.31247532
UHAL,-1.143522814759941,-0.6065457
UHCO,-1.3848312233933562,-0.33931848
UHCP,-1.2211001047266141,-1.2613024
UHS,-0.2468398349585057,0.44902846
UHT,-1.8279714273496281,-0.6636943
UIC,-0.8167113899930838,0.089038216
UIL,-2.3042490013384245,0.07389834
UIS,7.000142937944993,-0.17367814
UL,2.156596964559237,1.2895279
ULBI,4.5396015006616315,-0.24205072
ULCM,-8.53221964212353,-0.2756143
ULGX,-1.1202435145083192,-0.7207703
ULTI,-6.317916444019311,-0.80427766
UMBF,-1.3540471357837582,-0.12792605
UMC,-0.9727095268231488,5.10604
UMH,-1.7400759475366685,-1.9246688
UMPQ,-2.4971855551240023,-0.25353244
UN,2.050554845827413,-0.040714744
UNAM,12.674408056836581,-0.77775097
UNCA,-2.0090958927224127,0.2573936
UNF,-8.783473945413405,0.90545386
UNFI,-0.07027431581619667,0.36823893
UNH,7.573897006853403,3.0472353
UNIB,6.627301493674984,-0.3011869
UNM,1.4378626841687998,-0.3932467
UNP,0.1277737990266481,0.13361123
UNS,-2.2027696807022523,0.094838284
UNT,-9.03803549132144,1.1556737
UNTD,0.5626583055378085,-0.46778977
UNTY,4.3685685542826285,-0.46406168
UPFC,11.244922245016657,-0.58439296
UPI,-1.139271364361304,0.03769187
UPL,-15.077405090063865,-0.18605763
UPM,0.037755845340738815,-0.45475096
UPS,-4.653270761490501,-2.2649536
UQM,-8.163422488225464,-1.0308691
URBN,1.884532864128244,-1.5343077
URGI,-4.327515800300666,0.60863084
URI,0.4204062457848413,0.6138317
URS,-4.5796144025641325,4.558355
URZ,-1.5457754294019461,5.4545956
USA,2.1936696851939383,-0.10596885
USAK,-19.30278477519633,-0.15825757
USAP,-1.2769582251008815,0.58280116
USB,5.4174740870390465,-1.787557
USEG,-15.605181369996009,-2.6510394
USEY,20.934844725636815,-2.2059245
USG,-2.914388568088077,2.0773377
USHS,10.998394181905477,-0.032741826
USIH,-2.0666087627352803,0.86632437
USLM,-16.30531108446,0.67656195
USM,2.9519972390849194,0.9692243
USMO,-9.547563538476595,1.3173931
USNA,4.977646947678963,0.4922461
USPH,4.98483681549602,-0.8464825
USPI,9.000961784001941,-1.5719334
USS,-0.21244209606861245,-1.8751973
UST,3.127764089498408,0.1461398
USTR,0.0819821203945803,0.5003833
USU,0.969947841038308,0.03615894
UTEK,-3.7893651729916833,1.5568364
UTF,0.006512152297396406,-0.21300942
UTG,2.515559009056407,-0.53220445
UTHR,-7.9831489809928975,-0.13182735
UTI,6.828830603916378,-4.148483
UTIW,0.5612479819692883,-0.9866864
UTK,-11.951419168379015,-0.50254375
UTL,-4.267668920526197,-0.4192728
UTMD,-4.6385589345565945,-0.5978722
UTR,-0.3883218273265153,-0.7410429
UTSI,-1.431489715116234,-2.9990504
UTX,-3.6890895688773058,-2.6585705
UU,0.04927665393138249,-0.1541957
UUU,9.227309753132062,-0.38896936
UVN,-1.6304733401868166,-1.7496464
UVSP,-0.5943318598481429,0.29836243
UVV,3.881688353499496,0.71933186
UWBK,-2.096050566970745,0.36940467
UWN,-2.0734799148900733,-6.062118
VAL,-3.57182463345404,1.3273319
VALU,-28.85050590244925,-2.2134485
VAR,-6.044409022002325,0.88884467
VARI,0.1733583058067971,1.3697999
VAS,-2.192791964268946,1.2325902
VASC,17.125473138753847,-0.4601077
VAZ,-12.732678567191856,-0.6894644
VBF,-1.716715600342103,-0.42387936
VC,2.817432117767877,0.30226064
VCBI,0.2650897617449327,0.45520416
VCC,-4.313303104678705,-0.25956935
VCF,-0.9377046720774604,-0.5402343
VCI,-7.821637498367465,-5.0517893
VCLK,-3.153900693896244,0.04720902
VCO,-5.2282078618343775,-5.543538
VCP,-3.126601538529953,1.5264796
VCV,-0.6023792029868493,-0.49519104
VDM,7.823900890870623,0.59192204
VDSI,-0.9550581298238844,-1.1399709
VE,10.691800972405133,0.5687308
VECO,-0.6915309019059493,0.2915787
VEGF,1.0183271347006206,-10.477657
VEH,13.160106923539225,0.44332364
VERT,-10.500999309998953,-6.3010564
VEXP,-14.589253690271525,-6.3940806
VFC,3.5833668707929784,-0.21382304
VFGI,0.919390701359032,-0.4383884
VG,4.650189988465497,0.39298484
VGM,0.010644804061090557,-0.5039218
VGR,-1.2640852885568714,-0.9728261
VGZ,-16.493631744581542,0.39531076
VHI,-4.086191133789938,0.51350814
VIA-B,5.570968416564424,1.8685881
VIAC,-3.6644194971985686,-0.22115548
VICL,-8.388699224114237,0.15914778
VICR,-10.006621514010419,-0.6677024
VIFL,10.054224570598056,-4.7928047
VIGN,0.4460230474580416,1.843271
VIM,0.9712313733191372,-1.2241751
VIMC,-9.977147978421566,0.0965386
VIN,-0.8757586789831847,-1.6512862
VION,-23.76799765162416,-3.2051415
VIP,0.6708173508387125,0.08725167
VIRL,2.0064312444408783,-0.040566817
VITA,5.892241099523674,-0.34849975
VITL,-11.141127993504508,1.2418039
VITR,-1.5457754294019461,-0.4238417
VIV,6.259102619378541,-0.34011376
VIVO,0.0033480928157570557,0.12376662
VKI,0.880695158833349,-0.99456865
VKL,-0.3271920326007262,-1.2315054
VKQ,2.9450531600983765,-0.6677479
VLCCF,-9.836807578302118,-1.0673628
VLCM,-10.778105493656248,-0.7357794
VLG,-0.7896317621051622,0.18671611
VLGEA,16.00013637314806,0.47763395
VLI,0.19351092526903485,-1.2034695
VLNC,-33.060926944553465,-1.6296891
VLO,-10.713093646759267,2.9809968
VLRX,30.55299000269681,-0.9125705
VLT,-1.0482629915910109,-1.4175341
VLTR,-10.812442096068619,-1.6996125
VLTS,-23.42077542940195,-8.558623
VLY,1.2833456569805513,0.48044723
VMC,0.6907884962684727,1.3392581
VMI,-7.654984295864372,0.39789504
VMM,-5.575325462981527,-0.3302247
VMO,1.2518823454841943,-0.4339956
VMSI,2.0563626138237208,0.9562395
VMV,-2.6268565104830275,-0.9904233
VNBC,6.0128692274182045,0.21440975
VNDA,37.237186031044295,-3.290473
VNO,-5.03548736355832,-3.1123486
VNT,-3.38344771117836,-0.12425697
VNUS,14.670440786814272,-1.6178039
VNX,-16.697290580917088,-0.3985904
VOCL,-8.688632572259081,-0.030387709
VOCS,2.9780340944075867,-0.75553113
VOD,3.673807004003392,26.704067
VOL,6.042354425208694,0.27841005
VOLC,-10.392633269548373,-1.025846
VOLV,3.036042752416245,0.89868355
VOXX,4.061037913394357,0.024694923
VPHM,-4.55123991027626,-2.811981
VPRT,0.32677062919061683,-0.07731916
VPS,-2.203670166244052,-2.3191583
