Company,Y,predict
CBE,5.425439984495499,0.23052315
CBEY,-5.997863318019602,-10.042406
CBG,-3.7818602159524604,-1.5877824
CBI,12.978388585108135,-0.10033818
CBIN,-2.248986150580266,-6.5194154
CBK,-11.445047712572435,-9.053442
CBKN,-9.968351819632883,-0.59420943
CBL,-5.293256886183992,-32.24172
CBLI,5.154393801544863,-13.697154
CBM,17.32748221769991,7.0063596
CBMX,-38.561035173387474,-0.08097934
CBNJ,-6.600713964129096,-0.7167027
CBNK,-3.292766780508105,-0.98759884
CBOE,3.5522506799711517,5.6642985
CBOU,-0.7257152315819082,6.8896537
CBP,-7.673287557833552,-11.565413
CBPO,7.825502096899537,-8.603377
CBR,12.863252682684493,6.822313
CBRL,9.862009401885867,-12.748321
CBRX,-12.076360843885553,4.69468
CBS,3.1374128376300594,-0.1488356
CBSH,-2.488438917123996,-5.024448
CBST,1.6904556225679392,0.14433275
CBT,9.55062328309857,-14.145048
CBU,4.307481363196627,-6.304439
CBZ,-3.184703405716502,4.5883737
CCBG,4.115889922580241,-10.568722
CCC,-5.109514965749344,4.31034
CCCL,-8.172320439845157,-11.152275
CCCLW,-40.81567708320178,2.1225188
CCE,-2.162714425644954,-8.922285
CCF,-6.135313199298094,-30.951466
CCG,-8.604138621663344,6.070096
CCH,-29.176881096579727,-1.1539694
CCI,1.7810220588659664,2.6576107
CCIH,0.3043480859031261,5.947604
CCIX,-8.930102340484197,5.464615
CCJ,-11.171456467492256,-14.812518
CCK,-3.746896281830451,1.4342151
CCL,-2.50474103130188,-18.530226
CCM,-8.441095143402464,-9.924276
CCNE,10.30408922643793,-6.3040767
CCO,10.289539539256204,3.9209573
CCOI,7.522404588213218,4.9407215
CCRN,3.64199290638308,-10.1363945
CCRT,11.181772980546617,-0.50262123
CCSC,-47.348756490339355,5.3421216
CCU,-0.3971230703790469,-19.885895
CCUR,-22.354138621663328,-8.656999
CCW,-2.6302727439513034,4.5928397
CDE,11.61921293282932,5.820265
CDI,1.553907355348172,-8.641864
CDII,-24.876165053381392,-10.1363945
CDK,-4.170582216309601,2.1225188
CDNS,-1.074431126233729,5.79176
CDR,-7.443958980944767,-42.280457
CDTI,-16.43356100433482,4.4333467
CDXS,5.3222099260545095,-10.042406
CDY,5.9027421122816275,5.24713
CDZI,-7.857651502225402,-10.971495
CE,9.261262539876777,0.8035984
CEA,11.49627689080204,5.0247855
CEBK,-10.414011966510763,-1.2031668
CEC,5.9890917821371366,-24.7115
CECE,0.4465203569198606,12.525577
CECO,-128.27481850834891,-0.717601
CEDC,-9.543681105323467,-11.550539
CEDU,-2.719769334643233,4.2509046
CEE,-0.1673773923489077,-21.256048
CEF,-2.1302246046458806,-1.3937167
CEG,0.6339091871015958,7.0295095
CEL,-26.48001274753746,0.121391475
CELG,-3.115077112468667,-2.5633194
CELGZ,-6.5208052883300045,2.1225188
CELL,-0.3521366196613213,6.050274
CENT,0.9984625344060408,-14.788608
CENTA,1.925140657615953,-14.267778
CENX,-12.21914381377132,-11.523965
CEO,1.8306327418789807,-13.281568
CEP,-15.185997028742984,-0.091381215
CERN,-4.240002839439663,2.8969345
CERP,-119.94673121425592,4.3575764
CERS,12.361580441881829,-13.379077
CET,-5.295315092251584,3.7584922
CETV,-18.84286934526952,-1.812253
CEU,-38.291638621663324,3.7703683
CEV,1.8125280450033392,-57.369507
CEVA,-6.484648861163513,1.5191311
CFFI,-3.804688072212777,-6.507605
CFFN,0.47271650201158,-0.60237426
CFI,-3.5647923746899646,-10.124584
CFK,1.0193553542402936,4.977244
CFN,-1.7891668702509025,0.8848511
CFNB,-5.824170167404652,-32.87422
CFNL,0.7328585719755816,-0.6621699
CFR,4.309891435682913,-22.61776
CFW,-114.06145569483408,-10.1363945
CFX,13.851934390960345,6.979714
CGA,-23.08584593873651,-9.110504
CGEN,5.511029917662522,-427.34027
CGI,-1.6057756656296571,-18.079264
CGNX,5.383455995662164,3.9635181
CGO,1.2660799575716462,-25.305708
CGQ,-1.6499132695506575,2.1225188
CGR,0.2099639424392324,3.3441167
CGV,10.84361127015839,-0.17520301
CGX,12.464310838591823,-8.482444
CH,-9.110895378420095,-12.993431
CHA,0.5062362975351197,-0.5745837
CHC,-98.40677020061071,-8.640304
CHCI,-8.896194696429674,-14.113451
CHCO,1.730627963103256,-6.304439
CHD,1.0356918868112421,-2.5235853
CHDN,2.7344481109283407,5.8430963
CHDX,-12.223986777845544,-10.421528
CHE,-8.559878465122159,2.6377945
CHEV,-1.998266735542345,-0.7604493
CHFN,9.325398057873338,1.80114
CHGS,1.3107828443052445,-10.042406
CHI,-6.9075536829593025,-22.239042
CHK,-8.905046277543367,0.85610557
CHKE,-3.751654149613642,-68.94346
CHKM,-1.7436845964821048,0.2919427
CHKP,-4.558692289896075,-1.8238273
CHL,1.269779236198563,-3.274993
CHLN,0.25455703051056217,-11.772127
CHMT,1.2510115929289398,3.6817124
CHN,-2.9070612125006186,-18.855072
CHNR,1.7214080980185755,-0.34957585
CHOP,32.339738929357075,-12.759048
CHRM,-6.7245860722356525,6.1454544
CHRS,12.078851069058313,0.7097222
CHRW,-0.12088800131593788,-3.1218302
CHSP,8.840829931795792,-44.427048
CHT,-0.9781290494228292,2.8398378
CHTP,13.607399839875125,2.6138716
CHTR,9.032280897912976,3.8308985
CHU,5.5735387079611485,3.8446128
CHUX,4.167600508771462,-8.958624
CHW,-1.9557322471613392,-14.974977
CHYR,-26.317879227536128,6.950803
CIA,10.870919382977023,-12.713798
CIB,-8.275191253242284,0.53343844
CIDM,8.284159250677087,5.060974
CIEN,-11.767846301266976,-18.890537
CIG,2.261245993721294,-62.036465
CIGX,-6.142017409542126,-513.495
CII,0.1318276975026681,-25.420403
CIK,-1.8001220011647183,-14.962945
CIM,-10.593838996195176,-118.761925
CIMT,-17.432332779231945,-34.77109
CINF,4.087682626228742,-31.872355
CIR,-4.1079847755094905,5.7206035
CIS,-27.87715117396457,4.195166
CISG,-11.228940523406608,-10.472305
CITZ,-12.009311035456436,-3.7188663
CIX,5.184521172151099,2.893307
CJJD,-16.83689724235299,-9.13562
CKEC,11.438964826612525,7.1003475
CKH,1.748661885424372,3.5206907
CKP,-10.135595575305716,-10.258888
CKSW,-9.646956301221346,2.7066665
CLB,3.4192349242220628,1.4565276
CLC,2.2513962812693467,-0.11765118
CLCT,-7.336345027357278,-40.27874
CLD,-6.893212089141103,4.244635
CLDT,-1.7939145320274752,-169.18599
CLDX,-12.12857471188889,-9.4641905
CLF,-1.6757725989528078,1.0627571
CLFC,11.07869719923219,1.5469984
CLFD,10.003720910109235,2.8050325
CLGX,7.359716800023406,-16.64696
CLH,4.866138183405863,2.1941202
CLI,-8.241108794347793,-37.04765
CLM,-25.56368769328136,-38.294933
CLMS,-0.4099289851460016,3.8695297
CLMT,0.2828830949861052,-40.323532
CLNE,11.30998351574124,-11.560891
CLNT,-62.35413862166335,5.660845
CLNY,2.916131648606944,-25.295744
CLP,-1.7997031377923691,11.32814
CLR,14.560438513908286,4.4173784
CLS,0.4003523963007429,2.2411792
CLSN,-43.14361230587387,4.1513443
CLUB,-15.971745224139266,7.1003475
CLW,4.2954777466231,6.92194
CLWR,-6.286722891326259,-14.956582
CLWT,-2.523917908590329,-8.534505
CLX,-3.739606601958908,-2.419245
CM,-3.2089592494660235,-2.882501
CMA,-0.7680957985071145,-14.59598
CMC,11.022113166605628,2.3085916
CMCO,-11.430571742682432,-8.764358
CMCSA,-3.721584585492177,0.22449934
CMCSK,-3.695820195903051,6.2321296
CME,-3.397142472754475,2.318727
CMED,-40.6071506698561,-10.644299
CMFO,-15.954138621663333,-8.98801
CMG,-4.412852392032784,-0.35616753
CMI,-2.042709160436305,0.20052831
CMK,-3.5902325648030087,0.029900976
CMLP,-1.3163080223998516,-51.547287
CMM,86.62331526127903,-11.3402
CMN,-6.002941358265391,2.7602873
CMO,2.533681891157189,-8.697489
CMP,0.5030042354795385,-28.637705
CMRE,-7.201077397173543,-24.967943
CMRG,-26.193147909589033,7.2597675
CMS,0.7529359481263508,-5.80737
CMT,-5.6468215484926185,6.6803436
CMTL,-9.089034626945605,0.7867216
CMU,0.05286356652048005,-8.973025
CMVT,-5.712917247617527,5.6906304
CNA,-0.2134658387887213,-12.992604
CNAM,-32.788921230358994,-10.1363945
CNBC,6.682005956649923,-3.890458
CNBKA,4.586827389070112,-3.946015
CNC,9.038266441627815,2.0100732
CNET,-13.74887546376861,-10.310921
CNGL,-96.2127244802492,-10.151501
CNH,7.6408261316095745,2.0030754
CNI,-2.1478467186205332,1.0627571
CNIT,-11.049790795576373,-9.9769745
CNK,-5.6211115670436325,-1.8374196
CNL,-1.5793738181215489,-3.033549
CNMD,1.7538872436847006,7.1657796
CNO,2.392696821374652,1.3833675
CNP,-4.012430078949777,-5.18217
CNQ,8.170767645074768,1.0627571
CNQR,2.7485503472123742,-10.90976
CNS,3.7810560881088855,10.474327
CNSL,-1.7044364018474298,-5.872638
CNTF,-37.857097201545,-10.3985405
CNTY,-6.609457770599509,6.962613
CNVO,8.95190426332692,6.9778543
CNW,-2.0337399032582084,-7.070494
CNX,-0.6010166235845542,1.1414315
CO,-2.354138621663334,-1.3854862
COBR,19.68379172922545,6.962613
COBZ,5.338169070644361,-12.900536
COCO,14.756127538032473,-2.992645
CODE,-14.482285074752586,1.3807954
CODI,-0.17005125816878552,-50.32364
COF,-0.3613038702079073,-1.0558242
COG,9.994884970164183,0.61387515
COGO,-49.02080528833,-12.770858
COH,-2.833448415560118,0.39436916
COHR,2.291530669675248,5.1922207
COHU,-9.073506210596156,-25.339556
COKE,-0.7291386216633402,2.6762266
COL,0.23238232551335386,1.0370914
COLB,-3.076360843885551,-16.19649
COLM,-6.6454772043405,-18.66925
CONM,-48.50798477550947,4.4289536
CONN,22.645861378336647,5.370627
COO,-11.39756010387032,5.766167
COOL,-17.462052290728096,5.754834
COP,2.413107592582308,0.93022466
COR,4.810040482814273,-25.579796
CORE,12.946691253855352,6.420388
CORT,-2.037682925460796,1.1168691
COSI,-11.41474468226939,-11.462535
COST,-0.06808938367974318,-3.1167843
COT,-12.5452214242111,5.7207603
COV,-1.4759827489959387,-3.323982
COWN,-11.297228052557651,-0.069363184
CP,-3.9493529785925485,-13.491041
CPA,-7.837409997128006,1.0451533
CPB,-3.0903349406817453,-17.177063
CPE,12.17100104314114,7.0737004
CPF,10.70892444139973,-2.662821
CPGI,25.645861378336672,7.0063596
CPHD,-3.083001595424267,6.636247
CPHI,-1.2305431160453555,-8.98801
CPIX,2.0082774857192134,5.248135
CPK,-0.12106116178894274,2.7602873
CPL,2.16542081624019,-3.8994558
CPLA,-2.4129621510751083,-11.903247
CPLP,-13.160590234566556,-42.121037
CPN,-0.15998968549313236,2.1174963
CPNO,0.9389127378532924,-154.76732
CPO,5.762806944791751,2.2559643
CPRT,3.610695564849018,3.1548538
CPRX,0.5584827375599695,3.2815354
CPSI,-16.473081352940874,1.0960516
CPSL,-9.05868407620878,-10.1363945
CPSS,-7.730482707684832,-0.5656796
CPT,-3.289527500928892,-7.0034413
CPTS,-2.6736274395547093,-12.770858
CPWM,6.422128374628383,7.1003475
CPWR,-4.17011925120329,5.914254
CPX,7.224295562449074,3.6840322
CPY,-26.520805288330003,-21.932617
CQB,-3.6778449995213287,2.2411792
CQP,-2.107833202944128,-55.641125
CRAI,2.591992622215224,3.0608754
CRAY,-2.1923263239287096,-10.00548
CRBC,15.798286320599944,-1.2531866
CRC,4.449216457553809,-8.443894
CRD-B,1.2908693022669282,2.5790753
CRDC,0.6691171922901519,4.942794
CRDN,-9.617084149571877,5.1922207
CRDS,6.851637551621861,4.37779
CRED,-8.777172951674409,4.3852077
CREE,-6.5743958563900255,-16.369564
CREG,-8.805751524889146,5.832075
CRESY,-2.8086840762087952,-19.03924
CRF,-28.10264161567532,-9.145008
CRFN,1.7182595683819086,-0.64021665
CRH,8.820796104185217,-7.1229486
CRI,4.837211642354786,0.71217394
CRIC,-24.9956480556256,-9.830288
CRIS,2.355002652574892,5.431725
CRK,-3.797313606630273,-11.560891
CRL,-11.807401408259453,6.607742
CRM,-12.42845039332352,4.287766
CRMB,-31.974391786220288,-9.495314
CRMD,-38.408560390370795,5.2933345
CRME,-57.25609940597707,-9.373669
CRMT,3.906295435097935,5.530047
CRNT,-28.604138621663328,7.0063596
CROX,-17.505653773178484,5.820265
CRR,3.6604763305570174,-0.023662798
CRRC,22.08025051860817,-42.374443
CRS,-3.5177884184863903,5.4165225
CRT,-2.0362746674357464,-140.68115
CRTX,-5.950029032622237,4.2124743
CRUS,-1.98581449643314,0.45366052
CRVL,-8.34868903038268,4.532817
CRVP,-10.446446313971023,7.112158
CRWN,-6.408192675717393,-10.199746
CRY,-11.33472114593518,-9.053442
CRYP,15.701416933892224,-11.205896
CRZO,7.1328606755959765,6.7302337
CS,-12.680450063216412,0.8465913
CSA,-2.887471954996668,-42.853863
CSBC,-6.283560857847531,-14.635773
CSBK,-0.08365490991604461,1.80114
CSC,-24.82650865850329,-13.846872
CSCD,-21.808063536339088,5.409058
CSCO,3.2789085886370986,-145.41287
CSE,3.382295486863799,-0.7256778
CSFL,1.1919606691167957,-13.238371
CSFS,-48.91663862166334,-17.3177
CSGP,8.165849355493274,5.126787
CSGS,8.324833032918072,-12.676871
CSH,-9.535792212490133,4.1186247
CSII,18.63711502265152,3.048907
CSIQ,-9.2269908553403,2.9726098
CSKI,-34.993027510552224,-9.016516
CSL,7.376803082372549,2.5195475
CSOD,8.688045001165456,3.9329689
CSQ,-3.066727695297544,-147.3547
CSRE,-3.651636304703192,4.3126388
CSS,5.316449613630779,10.972022
CSTR,-11.536616953825435,0.8438012
CSU,-1.950370115606815,7.1003475
CSUN,-44.02080528833,-10.941746
CSV,-6.642303287186492,5.7339187
CSWC,1.60026938019757,-32.391483
CSX,-1.3407807220778785,-0.043037206
CT,-1.5102567651232488,2.1752555
CTAS,4.290598220441929,-4.6309505
CTB,-2.05563115897676,-4.424648
CTBI,1.725322180039405,-8.194639
CTC,7.465533509484199,-10.369121
CTCH,-0.3823076357478455,-10.228743
CTCM,-10.755777965925637,-47.09408
CTCT,9.16322883720321,-12.692215
CTDC,6.578635347435196,-9.515037
CTEL,13.760454037244461,-43.585148
CTFO,9.32677305924834,-10.1363945
CTGX,6.694941132937889,7.1003475
CTHR,7.607547202091447,5.409058
CTIB,13.455385187860475,-27.76286
CTIC,-7.711281478806176,-11.292028
CTL,5.588292081961409,-47.21651
CTO,-7.886537257510247,10.878034
CTP,-7.617296516400164,6.828311
CTRN,-32.7938229508629,-8.670369
CTRP,-28.89825626872217,-12.36624
CTS,-5.76189420333197,-26.300016
CTSH,-7.654806773111009,1.2105223
CTWS,8.404482067991841,2.6392999
CTXS,-0.5611704188338045,-0.2914674
CUB,-8.764697188714946,2.4224534
CUBA,-5.483069439273393,-8.181089
CUK,-2.6739990462053504,-8.111269
CUO,-0.451964708619864,-9.805354
CUR,-15.397616882532914,-5.505612
CUTR,7.352119360456713,2.4672058
CUZ,-6.723886520822995,-20.998285
CV,-2.6383102613337,2.7602873
CVA,3.673992657640084,3.3927515
CVBF,1.3081197710121435,-7.6082006
CVBK,-28.550247980233245,-2.642124
CVC,0.3791947116700001,-14.568861
CVCO,-7.293927267522278,3.9415848
CVCY,-2.0417447337176675,-0.97578853
CVD,-8.583718233948254,4.879943
CVE,-0.8866333805731813,1.5536534
CVG,17.924499149234492,4.9154444
CVGI,11.12800423547952,-8.670369
CVGW,13.346162583155936,2.6008673
CVH,1.8099189863516998,4.4754825
CVI,-36.09040235792707,1.0393941
CVLT,7.4181765103132955,2.8494604
CVM,-20.193745822972666,-0.7304637
CVO,-19.73118780199121,5.416817
CVR,-0.6874719549966608,0.6657338
CVS,6.3739767233418165,-5.0744734
CVTI,-1.7026728236177309,-8.547875
CVU,19.018270241810576,4.9632983
CVV,-8.864555288330001,5.248135
CVVT,-19.863866248122484,-14.284096
CVX,-1.6344342839858443,-5.4004965
CW,3.6549660824337935,5.097696
CWCO,-11.467139836730164,-25.592964
CWEI,13.073119355621682,7.2597675
CWST,3.2728710246389108,7.1003475
CWT,-1.2146920671326729,2.8542762
CWTR,-25.11036328871603,-12.887032
CX,11.165174683057694,-166.48792
CXDC,1.172832332693511,-14.284096
CXE,-0.26458638285735553,-10.473386
CXH,-1.1913479239889029,-59.676315
CXM,-18.92130280076781,-105.52244
CXO,6.758240831200278,4.570641
CXPO,6.6113786197159685,-10.3802395
CXS,2.7688121980087974,-16.72624
CXW,-2.782710050234762,4.7281823
CXZ,-32.08386835139306,6.417112
CY,1.2116715513833345,4.688887
CYAN,9.88724068868149,2.6554887
CYBE,-2.8695627861877533,-10.339426
CYBI,-55.29531509225157,-10.585698
CYBX,6.943586403064648,5.407555
CYCC,-0.6300006906288496,6.8697395
CYD,-1.6843462572962902,-9.9822235
CYDE,-66.79858306610778,-10.917139
CYH,6.8053983687745125,3.0751665
CYMI,3.8399579794100025,5.286207
CYN,2.7142253575917303,-19.437126
CYNO,5.6458613783366705,5.0328007
CYOU,-8.161106983697788,4.3499446
CYS,2.3678720409413962,-8.585602
CYT,4.6645212595919565,-14.340906
CYTK,-12.158060190290792,-7.989121
CYTR,-2.8107596262295567,-396.85785
CYTX,-5.9512609238216125,-12.784346
CYTXW,-7.738754006278723,2.1225188
CZNC,5.112057733421917,-5.895035
CZZ,-2.099253320049066,-13.64231
D,0.009286407395168313,-2.1940641
DAC,-2.6571689246936443,-10.020244
DAKT,-4.800947132301637,-19.573795
DAL,-4.940345518215069,-3.3363962
DAN,-11.102132201117588,2.1353667
DANG,-36.676172519968425,4.696076
DAR,1.6124584555809145,5.820265
DARA,-38.35413862166334,2.8366425
DAVE,2.6072726242021687,6.962613
DB,-0.3683952408079342,-13.41514
DBLE,-20.929557616076746,7.0063596
DBLEP,-1.4913935236241227,3.2284386
DCI,7.462979154488816,1.3320338
DCIX,-11.220118003106649,9.876891
DCM,-2.0726070901317986,0.07510317
DCO,-12.04503252308355,-24.99341
DCOM,4.993834351309632,-7.9793
DCT,-1.938338205862928,6.694037
DCTH,-33.361890559647826,2.556794
DD,-0.5938703903138026,-0.16553062
DDD,-0.6244781476082438,6.981733
DDE,-7.826775437583749,-8.628493
DDF,-2.9313391988639115,-1.246417
DDIC,0.08759278788162303,-16.86262
DDR,-6.032496192236471,5.040308
DDS,-11.290308834429295,1.1159331
DE,4.649015952469155,0.30486855
DECK,-4.928832274423908,3.9406884
DEER,0.1555138879891737,-25.217066
DEG,-9.55142905350076,-13.754649
DEI,-7.1928482990826925,7.295723
DEJ,-7.3300131693111075,7.01817
DEL,-4.789735811358888,5.6836762
DELL,1.64332330727067,-3.1501136
DENN,-6.471785680486867,6.8896537
DEO,1.6290409134377015,-3.8914013
DEPO,7.707463021047142,5.1599345
DEST,-14.811476505622384,-15.368092
DEXO,49.55425832490154,-3.2602153
DF,5.323026732667368,-0.6929846
DFG,5.609497741973034,-13.821394
DFR,10.168222737907332,-0.105844714
DFS,1.7600511348438048,-0.057698302
DFT,10.073735324186648,-20.838865
DFZ,17.030476762952045,0.9095807
DG,1.2938771535400102,3.0062196
DGAS,1.7624173527278728,4.29122
DGI,-24.8373600981734,-12.930279
DGICA,8.634872367347652,4.5290384
DGII,-13.3641477208444,2.6707299
DGIT,-57.78517310442197,5.624035
DGLY,-31.73344896649091,-11.770873
DGSE,-5.1928482990826845,7.0063596
DGX,4.345486335718187,-3.1114786
DHFT,-5.8152016624544265,-23.822027
DHI,6.126130060116682,-8.726516
DHIL,2.302268913491868,6.332126
DHR,-0.22515970475551866,0.17433636
DHT,-87.71999228019993,-44.120228
DHX,-24.49056075808548,6.795667
DIET,-115.56168579147464,-11.460429
DIN,2.7010865270197493,7.110699
DIOD,-7.671211792395043,6.8279533
DIS,3.922012005951728,3.2041125
DISCA,-3.0449437669706385,-1.4610173
DISCK,-4.019043484242603,-0.98783976
DISH,0.6169643494396387,3.200701
DITC,-6.899593167117884,-11.103476
DK,-30.47060813940673,8.618623
DKS,-0.5734212469495136,4.1819534
DLA,5.145861378336674,7.110223
DLB,10.100296372261337,-6.150643
DLGC,-65.55413862166334,6.1640835
DLIA,-8.75413862166334,-12.701987
DLLR,-18.55248572910136,6.2866035
DLR,0.7639716145571334,1.8400754
DLTR,0.4560221342576283,-0.47722098
DLX,-0.07942296112090352,-2.3074105
DM,6.517712418862409,-9.9769745
DMAN,-6.564664937452812,-6.8680367
DMD,-3.76457585720636,7.1003475
DMED,-7.354138621663339,-404.70496
DMLP,-9.885332917563504,-156.36406
DMND,-133.41720168472642,1.7345623
DMRC,-4.470337159562528,2.6707299
DNB,6.118739580712509,-18.666328
DNDN,-25.502286769811484,-14.095014
DNN,-0.9555372230619341,-11.244131
DNP,0.15982785878358927,-43.21324
DNR,7.5275181830703835,-2.023039
DNY,-7.478693781805674,-6.9220805
DO,-7.79054759921945,-4.5374484
DOLE,-18.44881317787637,4.9818
DOM,-4.327822832189667,-26.427626
DORM,2.0667507268371854,5.624035
DOV,-0.8624158637954056,0.18938117
DOVR,2.8513408303914587,2.6554887
DOW,-1.0188805920711257,-6.4171042
DOX,-4.5496060437596535,2.6455514
DPL,-2.817868333488432,-4.4558315
DPM,-4.89433904114598,-34.571266
DPS,-2.545761944959256,-3.2339714
DPTR,-242.03667830420304,-10.1363945
DPW,-0.7583939408122804,4.3733974
DPZ,1.835296715312984,6.6339445
DQ,-47.470417691430775,6.107024
DRAD,-15.334907852432568,5.4208684
DRAM,-4.049053875900624,-9.515037
DRC,7.766852352025936,5.168853
DRCO,5.3381690706443585,4.4289536
DRE,-2.7851731044219608,-32.616554
DRH,-0.4179199428478448,-11.560891
DRI,-1.4947799966371265,-2.7145689
DRIV,-13.0483224865789,-10.75034
DRJ,6.020245614789856,7.0063596
DRL,-43.53060920989861,-1.5789329
DROOY,2.8619567583664667,2.325667
DRQ,10.622102064404428,5.1922207
DRRX,-11.912962151075089,-13.28509
DRU,-0.9917408014998512,6.493923
DRWI,13.881155495983725,-9.370202
DRYS,-19.687471954996678,-4.2803063
DSCI,-7.443197145836357,5.248135
DSCO,-14.379455077359536,-383.10605
DSGX,-8.278994112992816,5.409058
DSM,0.9871501611529082,-58.28829
DSPG,-4.054818893772187,-10.1649
DSS,-4.893821161345876,-15.733712
DST,-3.5113025181497566,1.8943406
DSTI,12.460676193151484,3.703254
DSU,-5.248875463768607,-3.377713
DSW,-17.865249732774434,11.275397
DSWL,-4.528051665141606,-10.351236
DSX,-10.898864923398989,-11.154504
DTE,1.3495650820403615,-5.19398
DTF,-1.778691051330854,-1.4007155
DTG,8.841448736714721,5.809962
DTLK,-16.9914443211452,4.440764
DTSI,3.9327665537447896,-9.231855
DTV,2.3684365583451306,1.4587103
DUC,-0.5759845149740807,1.2054919
DUCK,-7.130561385890982,-10.310921
DUF,10.50107112123246,-25.217066
DUK,0.7633673735405129,-7.0855417
DUSA,-12.381238892666035,2.7932222
DV,-12.235332478516431,-18.14515
DVA,8.094798107136885,-0.5764097
DVAX,16.61692247158425,-1.1463327
DVD,-2.354138621663334,-8.640304
DVF,-2.8871876621750494,-53.106796
DVM,-2.6000402610076057,-3.4927506
DVN,2.305195322730185,-13.8249
DVOX,14.52243568564146,-10.1363945
DW,-11.708977331340758,7.2597675
DWCH,2.0576260842190237,4.3852077
DWSN,17.42797147007979,7.0063596
DX,1.3537265468759927,1.1321458
DXCM,-19.561121165304247,-12.031879
DXPE,18.604539064287078,7.1657796
DXYN,-8.669928095347535,7.056601
DY,3.9301506551446534,7.1657796
DYAX,2.5754388431253874,-12.84122
DYII,-22.354138621663328,-8.127748
DYN,-17.608375909798927,5.0068183
DYNT,-15.606087437665696,7.01817
DYSL,-64.77452078726841,-8.640304
E,-1.458967832499606,-42.87189
EAG,-64.60413862166334,-13.600338
EAT,4.664133803585826,0.7383765
EBAY,-6.747514762251372,2.6245036
EBF,2.4943462268215058,-15.873658
EBIX,25.413303238801788,-20.838865
EBMT,-3.1622194297441424,-3.7306767
EBR,-7.73626994566764,-7.749746
EBS,-9.748504818846444,-12.770858
EBSB,-5.1138788814035925,-0.98759884
EBTC,3.116775505760484,-3.946015
EBTX,4.815359927860084,1.332022
EC,-1.7856876505595871,-0.7626016
ECA,-3.9002732850049737,-8.234881
ECBE,0.5791947116699999,1.5976123
ECF,-2.354138621663334,-6.809307
ECGI,-13.068424335949047,2.7494762
ECHO,-2.0996856954546765,7.0063596
ECL,5.62551763929774,-3.2158182
ECOL,1.2250370833258202,7.1657796
ECPG,-20.427533117076173,4.7331905
ECT,-10.488109913529373,-27.475443
ECTE,-9.154138621663332,2.5011227
ECTY,-7.687471954996673,-13.062316
ECYT,5.420399765119941,2.5824957
ED,1.6344174200734627,-4.838306
EDAC,-6.086145212020607,4.29122
EDAP,-22.233656693952497,4.200876
EDE,5.6743649412820405,4.5883737
EDGR,-107.35413862166331,-13.062316
EDMC,4.916956530939902,5.75317
EDN,-19.563440947244718,-8.640304
EDR,-0.8519926989165469,11.223801
EDS,11.133337293558247,-11.997236
EDU,-17.84542229836698,1.1531289
EDUC,-7.2159117389178595,-29.521185
EE,6.6841000805383,1.7345623
EEA,-2.2531922494235834,-23.662607
EEE,-147.0600209746045,-420.6576
EEFT,-4.0208052883300045,6.8838677
EEI,-1.1493193445548833,2.4346285
EEP,1.100817787765146,-18.870302
EEQ,1.9773114724986207,0.5114258
EF,4.410567260689606,-1.0380702
EFC,-7.0525144917329525,-21.962687
EFII,0.07993845744416715,5.286207
EFR,-3.5530102718748986,-142.09515
EFSC,-5.539734189530376,-3.731038
EFT,-2.422961746233188,-58.830162
EFUT,-2.3829653728884805,-8.640304
EFX,6.259589507542576,1.2946938
EGAS,-2.354138621663334,-2.606238
EGBN,9.438314208525345,-0.5572829
EGF,-1.636591328773579,0.56972784
EGHT,-1.8106603607937688,5.754834
EGI,-42.95564238106183,5.042055
EGLE,-31.182967450492143,-11.466903
EGN,4.507060116507007,1.5892855
EGO,-7.226785354775197,-3.4999092
EGOV,-5.2002924678171745,4.5883737
EGP,-2.260175737002777,6.884932
EGT,-8.23649156283981,7.0063596
EGY,-6.322392589917303,-14.020883
EHI,-3.252831432120846,-21.901209
EHTH,1.5351164871039693,2.4553955
EIA,-2.354138621663334,-139.13411
EIG,6.914715724911227,-26.637848
EIHI,0.9522537368965432,12.28173
EIM,-2.026538294062999,-7.028587
EIO,-2.5058836899486114,-34.449867
EIP,-1.802957519301141,-32.72327
EIV,-0.4870736478022438,-139.74034
EIX,-4.109417176738372,-2.304747
EJ,-29.581861393940567,-23.51252
EK,-9.761546029070727,-158.70973
EL,14.7843594288537,0.20836096
ELMD,-6.250242517767228,5.3268805
ELN,-9.19332531297572,3.5456932
ELNK,-9.97318624071096,-24.981155
ELON,-35.48421992247634,5.370627
ELOS,-4.85413862166333,5.1385975
ELP,1.07017899620266,-15.265421
ELS,-7.6266600513900125,8.114545
ELT,-17.33861067135277,6.5143757
ELTK,5.05326878574408,3.4489431
ELX,-3.4933791279924464,-10.477939
ELY,-1.2921917190084582,-20.998285
EMAN,5.026813759289047,-9.053442
EMC,-5.700509764644643,-4.0476484
EMCF,-5.732517000041713,-20.179398
EMCI,7.753283253336668,1.9185978
EMD,-3.557146140460328,-1.161493
EME,4.317730281965217,2.0504663
EMF,-3.1558489370027165,-22.159397
EMI,-1.9531763121204253,-32.536392
EMITF,-40.32024031657858,-9.810055
EMJ,0.4358760626244709,-58.202682
EMKR,-0.2488754637686069,6.636247
EML,-5.193581058421211,0.921391
EMMS,12.103692703637867,-12.081788
EMN,0.97751205981067,0.21871285
EMR,5.186531234795991,-17.146378
ENA,-26.874615552715696,-9.111292
ENB,2.267352730760829,-0.7046128
END,-30.574109678103266,7.1657796
ENDP,4.744897311728416,-0.87139696
