AINV,7.80,7.21
AIQ,1.14,1.22
AIQUY.PK,24.90,25.29
AIR,18.74,18.26
AIRM,78.15,80.72
AIS,2.20,2.62
AIT,32.90,34.53
AIV,23.20,21.78
AIVAF.PK,5.966,4.85
AIX.V,0.20,0.14
AIXG,13.71,13.08
AIZ,37.00,39.24
AJB,14.60,13.75
AJC.V,0.035,0.035
AJG,29.90,30.98
AJGH.PK,0.25,0.37
AKAM,26.64,28.91
AKBTY.PK,7.15,7.06
AKE,9.56,9.5911
AKM.V,0.07,0.04
AKN,9.4699,9.38
AKP,13.70,14.15
AKR,19.86,19.58
AKRX,9.89,10.76
AKS,7.98,8.46
AL,22.55,22.42
ALB,50.97,54.53
ALC,13.61,13.74
ALCO,22.30,17.94
ALD,50.98,50.39
ALDA.PK,2.80,2.25
ALE,38.38,39.85
ALEX,40.24,37.89
ALFAA.MX,155.650,159.990
ALG,22.77,28.40
ALGN,21.72,24.50
ALGT,51.49,52.08
ALH.V,0.40,0.45
ALIAF.PK,10.8384,11.60
ALIF.PK,0.105,0.0325
ALIM,7.39,1.32
ALJ,7.25,8.55
ALK,65.61,69.42
ALKS,16.87,15.29
ALL,26.09,26.79
ALLB,10.00,9.77
ALLT,14.45,16.86
ALM,26.29,26.61
ALME.OB,0.375,0.17
ALMMF.PK,0.545,0.465
ALN,1.34,1.28
ALN.V,0.13,0.13
ALNC,29.12,29.64
ALNY,7.73,7.10
ALOG,51.92,56.01
ALQA.OB,0.068,0.09
ALR,25.30,23.39
ALRN,1.84,1.9999
ALRS.PK,23.00,24.76
ALRT.OB,0.08,0.075
ALSE.PK,0.06,0.071
ALSEA.MX,13.900,13.760
ALSK,7.10,5.35
ALSWF.PK,4.987,4.3762
ALT,49.45,49.25
ALTE,21.33,22.95
ALTH,1.44,1.33
ALTI,1.30,0.92
ALTO.OB,0.0007,0.0005
ALTR,37.49,37.67
ALTUQ.PK,0.006,0.0025
ALU,2.50,1.62
ALU.V,0.145,0.09
ALUM,9.96,9.75
ALV,54.65,53.28
ALVR,1.09,0.85
ALX,400.05,396.61
ALXA,1.34,0.9993
ALXN,66.27,68.66
ALZM.OB,0.045,0.009
AM,15.53,16.99
AMA.V,0.185,0.19
