ACBC.OB,N/A,0.35
ACC,38.03,39.34
ACCELSAB.MX,7.000,7.800
ACCL,6.37,7.13
ACCP.OB,1.76,1.33
ACE,69.96,69.53
ACEL.PK,0.08,0.078
ACET,6.02,6.85
ACFC,1.41,1.01
ACFL.PK,N/A,3.25
ACFN,4.76,5.41
ACG,7.96,8.13
ACG.V,0.10,0.06
ACGI.PK,0.0015,0.0015
ACGL,35.54,37.77
ACH,12.77,12.24
ACHN,6.00,6.65
ACI,17.29,16.39
ACIW,29.51,30.08
ACK.V,N/A,0.155
ACLLF.PK,N/A,63.09
ACLS,1.41,1.27
ACM,20.30,21.45
ACME.PK,0.80,0.77
ACMR,1.58,0.00
ACMUY.PK,4.41,3.94
ACN,57.11,57.93
ACNB,14.25,13.5745
ACO,29.27,33.13
ACOM,21.77,23.71
ACOR,21.16,23.15
ACP,16.40,15.14
ACP.V,0.205,0.12
ACPIQ.PK,0.0026,0.0047
ACPW,0.90,0.70
ACRFY.PK,5.89,5.57
ACRI.OB,0.0055,0.0031
ACRX,N/A,2.9865
ACT.V,0.09,0.11
ACTC.OB,0.1081,0.1034
ACTG,37.65,34.82
ACTINVRB.MX,10.450,10.600
ACTN.OB,0.20,0.55
ACTS,2.08,1.88
ACU,9.32,9.58
ACUR,4.30,3.70
ACUS.PK,0.075,0.076
ACUZW.OB,0.005,0.002
ACW,5.95,6.11
ACWI,42.24,43.05
ACWX,37.47,38.14
ACXIF.PK,90.20,88.92
ACXM,12.34,12.44
ACY,5.73,6.91
ADAC.OB,N/A,0.21
ADAT,0.68,0.79
ADBE,28.32,27.42
ADC,23.44,24.39
ADD.V,0.155,0.175
ADDYY.PK,33.65,35.25
ADE.V,0.125,0.115
ADEP,3.33,2.30
ADES,15.00,20.53
ADG.V,0.175,0.13
ADGE,1.47,1.28
ADGF,5.00,5.75
ADI,35.47,34.86
ADI.V,0.98,0.97
ADK,4.32,3.91
ADK.V,0.33,0.28
ADL.V,0.355,0.30
ADLR,4.44,4.68
ADLS.PK,0.02,0.035
ADM,27.55,30.12
ADM.V,0.86,0.87
ADMD.OB,0.23,0.19
ADMP.OB,0.22,0.23
ADNW.PK,N/A,0.0024
ADNY.OB,N/A,0.035
ADP,51.25,51.09
ADPI,10.25,18.84
ADPT.PK,25.85,0
ADRA,23.47,23.63
ADRD,19.02,19.18
ADRE,39.63,39.89
ADRU,18.00,18.86
ADS,100.20,102.41
ADSK,33.46,34.07
ADSU.OB,N/A,0.01
ADT.V,0.045,0.06
ADTN,32.18,33.03
ADUS,3.90,3.80
ADV.V,N/A,0.00
ADVC.OB,N/A,0.25
ADVS,26.65,27.00
ADX,9.93,9.64
ADXS.OB,0.1525,0.1485
ADY,5.21,3.77
ADZ,N/A,25.16
AE,23.25,26.49
AEA,8.14,8.50
AEB,18.53,16.49
AEBF.PK,0.73,0
AEC,16.69,16.14
AED,20.70,19.90
AEE,31.16,33.81
AEF,22.50,22.23
AEG,4.33,4.37
AEGG.PK,N/A,0.10
AEGN,14.85,15.16
AEGR,12.56,16.03
AEGY.OB,0.0089,0.009
AEH,20.51,19.80
AEHI.PK,0.06,0.06
AEHR,0.88,0.69
AEIS,8.92,9.98
AEL,10.26,11.06
AEL.V,0.06,0.045
AEM,42.12,44.88
AEMD.OB,0.073,0.062
AEMI.OB,N/A,0.28
AEN,0.5856,0.9689
AENY.OB,0.0721,0.057
AEO,12.75,13.91
AEP,38.70,39.68
AEPI,26.20,24.35
AER,11.27,10.76
AERG,0.148,0.085
AERL,6.21,6.25
AERN.PK,0.019,0.0102
AERO.PK,0.02,0.035
AERS.PK,0.04,0.025
AERT.OB,0.101,0.11
AES,10.80,12.08
AET,38.6599,41.82
AETI,3.85,4.15
AETUF.PK,24.06,25.00
AEV,21.64,21.01
AEX.V,0.025,0.02
AEXP.OB,0.078,0.038
AEY,2.13,1.96
AEZS,1.58,1.60
AF,8.03,7.54
AFA.V,0.04,0.04
AFAM,17.55,14.97
AFB,13.92,14.36
AFC,22.58,23.26
AFCE,13.18,15.70
AFE,25.07,25.20
AFF,21.13,20.74
AFFM,N/A,0.95
AFFX,5.31,4.52
AFFY,5.17,5.27
AFG,34.41,36.00
AFK,27.80,27.6599
AFL,42.98,43.44
AFLB.OB,0.025,0.0151
AFM.V,0.49,0.57
AFOP,7.61,7.73
AFPW.OB,0.0037,0.0028
AFQ,26.34,25.53
AFRVY.PK,21.09,20.25
AFSE.OB,0.0013,0.0016
AFSI,24.12,26.51
AFT,16.72,16.22
AFTC.PK,0.0008,0.0008
AG,16.00,16.28
AGA,17.46,19.29
AGAC.OB,3.64,1.90
AGC,6.67,6.27
AGC.V,N/A,1.30
AGCO,41.81,45.75
AGD,5.87,5.63
AGE.V,0.41,0.45
AGEL.PK,N/A,0.0001
AGEN,2.70,2.42
AGF,19.082,17.98
AGFL.OB,N/A,0.0403
AGG,109.90,109.38
AGG.V,0.425,0.40
AGGFF.PK,N/A,0.3985
AGGZF.PK,31.3806,30.1366
AGIGF.PK,17.40,16.80
AGII,29.35,29.30
AGL,40.79,41.23
AGL.V,0.33,0.25
AGM,19.38,16.99
AGM.V,0.84,0.83
AGN,81.96,83.72
AGNC,27.21,28.69
AGO,12.23,9.70
AGO.V,0.15,0.125
AGOL,167.30,169.782
AGP,53.76,57.17
AGP.V,N/A,0.04
AGPPY.PK,11.04,11.17
AGQ,60.49,60.62
AGQ.V,0.36,0.34
AGRO,9.50,8.53
AGSO.OB,0.18,0.17
AGU,79.04,69.99
AGUNF.PK,N/A,0.0425
AGX,12.82,14.00
AGX.V,0.065,0.04
AGXMF.OB,0.50,0.319
AGYS,8.08,8.13
AGZ,112.29,112.62
AH,22.98,23.08
AHB,N/A,9.31
AHBIF.PK,54.25,59.85
AHBY.PK,N/A,0.0004
AHC,4.77,4.13
AHC.V,0.085,0.095
AHCHF.PK,3.58,3.24
AHF.V,1.45,1.42
AHGP,47.38,50.68
AHKSY.PK,11.82,12.14
AHL,25.04,26.52
AHONY.PK,12.25,12.66
AHPI,3.42,3.61
AHR.V,0.315,0.475
AHRO.OB,1.21,1.24
AHS,4.49,4.59
AHT,8.40,7.96
AHY,N/A,10.05
AI,22.13,19.94
AIA,40.73,41.365
AIA.V,0.34,0.36
AIBSF.PK,N/A,0.075
AIBYY.PK,1.30,0.825
AIFLY.PK,0.36,0.35
AIG,23.43,23.31
AII.V,1.08,0.87
AIIFF.PK,2.065,1.465
AIMC,14.69,17.74
AIME.PK,N/A,0.0016
AIMH.PK,0.0123,0.015
AIMM.PK,0.008,0.0055
AIN,21.47,24.26
AINV,7.87,7.21
AIQ,1.16,1.22
AIQUY.PK,24.93,25.29
AIR,18.82,18.26
AIRM,78.54,80.72
AIS,2.22,2.62
AIT,32.02,34.53
AIV,23.88,21.78
AIVAF.PK,N/A,4.85
AIX.V,0.19,0.14
AIXG,13.53,13.08
AIZ,37.33,39.24
AJB,N/A,13.75
AJC.V,0.035,0.035
AJG,29.90,30.98
AJGH.PK,N/A,0.37
AKAM,25.85,28.91
AKBTY.PK,7.06,7.06
AKE,N/A,9.5911
AKM.V,N/A,0.04
AKN,9.4699,9.38
AKP,13.69,14.15
AKR,20.42,19.58
AKRX,8.99,10.76
AKS,7.83,8.46
AL,21.53,22.42
ALB,51.83,54.53
ALC,13.63,13.74
ALCO,22.06,17.94
ALD,51.0025,50.39
ALDA.PK,2.80,2.25
ALE,38.23,39.85
ALEX,40.03,37.89
ALFAA.MX,159.080,159.990
ALG,22.76,28.40
ALGN,21.88,24.50
ALGT,50.62,52.08
ALH.V,0.43,0.45
ALIAF.PK,10.7128,11.60
ALIF.PK,0.105,0.0325
ALIM,7.11,1.32
ALJ,7.15,8.55
ALK,64.60,69.42
ALKS,16.91,15.29
ALL,26.25,26.79
ALLB,9.80,9.77
ALLT,13.76,16.86
ALM,26.35,26.61
ALME.OB,0.361,0.17
ALMMF.PK,N/A,0.465
ALN,1.32,1.28
ALN.V,0.135,0.13
ALNC,29.70,29.64
ALNY,7.90,7.10
ALOG,52.67,56.01
ALQA.OB,0.089,0.09
ALR,25.19,23.39
ALRN,1.83,1.9999
ALRS.PK,N/A,24.76
ALRT.OB,0.10,0.075
ALSE.PK,N/A,0.071
ALSEA.MX,13.320,13.760
ALSK,6.895,5.35
ALSWF.PK,N/A,4.3762
ALT,49.50,49.25
ALTE,20.91,22.95
ALTH,1.48,1.33
ALTI,1.31,0.92
ALTO.OB,0.0007,0.0005
ALTR,37.15,37.67
ALTUQ.PK,0.0081,0.0025
ALU,2.50,1.62
ALU.V,N/A,0.09
ALUM,9.96,9.75
ALV,54.19,53.28
ALVR,1.07,0.85
ALX,419.00,396.61
ALXA,1.34,0.9993
ALXN,66.01,68.66
ALZM.OB,0.05,0.009
AM,15.57,16.99
AMA.V,0.185,0.19
AMAC,8.56,8.55
AMAG,13.70,17.80
AMAP,12.63,10.85
AMAR.OB,0.04,0.03
AMAT,12.04,10.78
AMBO,6.64,6.85
AMBT,7.00,6.5201
AMBZ.OB,N/A,21.65
AMCC,6.41,7.46
AMCF,2.65,3.35
AMCG.OB,0.0025,0
AMCGD.OB,0,0.0126
AMCN,2.95,3.33
AMCRY.PK,29.06,30.56
AMD,5.56,5.69
AME,37.58,42.84
AMED,10.89,11.87
AMEL.OB,0.149,0.094
AMG,88.25,94.57
AMG.V,0.205,0.15
AMGN,56.32,57.91
AMH.V,N/A,0.02
AMHD.PK,0.0002,0.0002
AMIN.OB,0.265,0.25
AMJ,36.99,36.90
AMK.V,0.055,0.05
AMKR,4.65,4.44
AMKT.OB,1.01,1.07
AML.V,0.07,0.05
AMLN,11.20,10.80
AMLP,16.04,15.95
AMLTF.PK,N/A,3.99
AMNB,18.19,18.55
AMNL.OB,1.35,1.15
AMNP.OB,0.013,0.012
AMNW.PK,N/A,0.001
AMOK.OB,0.08,0.06
AMOT,5.18,6.35
AMOV,24.63,23.63
AMP,45.20,45.91
AMPE,6.84,7.26
AMPL,0.4405,0.36
AMPW.OB,0.30,0.30
AMR,2.57,0.32
AMRB,4.83,4.70
AMRC,10.51,11.88
AMRI,3.20,2.29
AMRN,9.16,6.98
AMRS,19.53,11.27
AMSC,4.06,3.97
AMSF,20.97,23.44
AMSG,24.51,26.08
AMSWA,7.58,8.44
AMT,53.49,59.00
AMTCP,N/A,3.9999
AMTD,16.20,16.29
AMTX.PK,0,0.80
AMTY.OB,0.39,0.37
AMU.V,N/A,0.04
AMWD,16.17,12.73
AMWK.PK,N/A,0.024
AMWW.PK,0.0025,0.0049
AMX,24.49,23.82
AMX.V,N/A,0.20
AMXA.MX,16.850,16.450
AMXL.MX,17.190,16.180
AMXVF.PK,N/A,1.20
AMY.V,0.48,0.395
AMZG.OB,0.77,0.77
AMZN,208.29,192.29
AN,37.76,36.11
ANA.V,0.18,0.155
ANAC,6.42,5.03
ANAD,2.58,2.25
ANAT,70.10,71.70
ANCB,5.85,5.96
ANCI,N/A,0.3001
ANCUF.PK,28.87,28.65
ANCX,8.05,9.06
AND,12.95,12.30
ANDE,35.53,44.29
ANDS,3.675,0.00
ANEN,18.91,16.73
ANEWF.PK,21.99,20.70
ANF,71.81,47.91
ANF.V,4.90,5.79
ANFGF.PK,N/A,16.60
ANGN,4.64,4.55
ANGO,14.88,15.12
ANH,6.38,6.33
ANI.V,0.185,0.18
ANIK,5.97,8.02
ANLY,3.67,4.97
ANMCF.PK,0.238,0.333
ANN,25.74,23.46
ANNB,3.98,3.94
ANO,0.54,0.51
ANR,22.42,24.00
ANSS,52.44,61.97
ANTH,6.48,5.82
ANTP,1.75,1.95
ANTS.PK,0.036,0.01
ANV,36.27,35.89
ANW,4.99,4.51
ANX,1.08,0.6175
ANZBY.PK,22.10,21.00
AOA,32.48,33.20
AOB,0.71,0.68
AOD,4.75,4.475
AOE.V,N/A,0.165
AOGN.PK,0.0027,0.0016
AOI,2.59,2.80
AOI.V,1.59,1.51
AOIFF.PK,1.58,1.46
AOK,29.22,29.28
AOL,13.56,14.34
AOLS.OB,0.45,0.40
AOM,29.71,29.97
AOMFF.PK,N/A,34.52
AON,45.27,45.97
AONE,3.31,2.48
AONNY.PK,13.26,13.74
AOR,30.76,31.22
AOS,35.35,39.26
AOS.V,0.195,0.16
AOSL,8.19,8.76
AOT.V,1.12,1.14
AOX.V,0.445,0.42
AOXY.OB,N/A,0.0027
AP,19.98,20.45
APA,95.35,99.44
APA.V,0.135,0.115
APAGF,79.25,79.45
APB,9.92,9.70
APBRF.PK,19.65,19.50
APC,74.27,81.27
APC.V,0.12,0.085
APD,82.98,83.75
APD.V,N/A,0.125
APDN.OB,0.061,0.068
APE.V,0.185,0.175
APEI,34.92,38.32
APF,14.92,14.575
APFC,9.05,8.04
APGA.OB,0.03,0.02
APH,45.73,45.33
APH.V,0.025,0.025
APHB.PK,0.079,0.115
APHY.PK,0.74,0.51
API,0.86,0.54
APII.PK,0.08,0.05
APKT,34.92,33.43
APL,34.60,34.80
APM.V,N/A,0.09
APNC.OB,2.65,2.35
APNT.OB,0.30,0.26
APO,12.70,12.52
APO.V,1.25,1.53
APOG,10.36,10.60
APOL,46.80,48.48
APP,0.85,0.52
APP.V,N/A,0.04
APPA.PK,0.231,0.25
APPY,2.32,1.93
APRI,4.15,4.41
APSA,14.50,12.90
APSN.PK,N/A,0.0053
APT,1.11,1.20
APU,46.28,43.88
APVS.OB,0.081,0.065
AQ.V,0.23,0.18
AQC.V,N/A,0.005
AQLRF.PK,6.02,6.63
AQLV.OB,0.0024,0.001
AQM.V,0.435,0.37
AQSFF.PK,0.1231,0.097
AQUI.PK,0.0004,0.0003
ARA.MX,3.660,3.840
ARAO.OB,0.50,0.10
ARAY,3.90,4.01
ARB,37.62,37.61
ARBA,30.70,30.35
ARBV.OB,5.25,4.75
ARC,3.75,4.71
ARCC,14.88,15.56
ARCI,5.85,5.02
ARCL,9.79,10.50
ARCO,22.56,21.92
ARCVF.PK,N/A,19.92
ARCW,3.05,3.00
ARDM.OB,N/A,0.124
ARDNA,89.27,96.49
ARE,64.16,65.56
AREM.OB,0.06,0.0621
ARET.PK,N/A,1.88
AREX,23.10,31.28
ARG,67.05,76.95
ARGN,14.76,15.68
ARI,13.77,13.60
ARI.V,N/A,0.12
ARIA,11.00,12.09
ARII,20.72,23.79
ARK,3.82,3.79
ARKR,13.99,13.90
ARL,1.93,1.30
ARLP,73.83,71.45
ARLUF.PK,N/A,2.26
ARMH,26.94,28.27
ARMHF.PK,9.13,8.89
ARN.V,5.11,4.60
ARNA,1.39,1.58
ARO,13.25,15.51
AROW,23.00,23.66
ARQ.V,0.51,0.51
ARQL,5.55,5.61
ARR,7.04,7.14
ARR.V,0.03,0.03
ARRS,10.52,10.75
ARRY,2.39,2.11
ARSC.PK,N/A,0.0001
ARSD,4.43,6.50
ART,7.02,5.86
ART.V,0.03,0.045
ARTC,29.12,29.81
ARTEQ.PK,N/A,0.0002
ARTNA,18.00,18.50
ARTW,6.19,6.03
ARTX,1.48,1.23
ARU.V,0.13,0.12
ARUN,22.60,21.10
ARVCF.PK,27.75,28.31
ARW,34.94,36.56
ARW.V,0.42,0.62
ARWD.OB,N/A,0.017
ARWR,0.5033,0
ARWRD,0,6.17
ARX,10.50,9.64
ARY,24.99,25.10
ASA,27.98,28.855
ASAP.PK,N/A,0.003
ASBC,10.41,10.40
ASBFY.PK,17.30,17.27
ASBN.PK,N/A,13.50
ASCA,17.90,17.50
ASCMA,44.87,46.53
ASEI,66.31,73.21
ASEN.OB,4.05,3.73
ASFI,7.98,8.29
ASFX.OB,0.035,0.01
ASFZ.PK,0.0008,0.0008
ASG,3.81,3.95
ASGLF.PK,N/A,7.98
ASGLY.PK,8.49,8.37
ASGN,10.20,10.42
ASGXF.PK,N/A,0.0008
ASH,50.67,55.62
ASI,19.93,22.00
ASIA,8.61,8.74
ASM.V,1.85,2.05
ASMI,26.75,27.12
ASML,40.09,39.53
ASMLF.PK,40.15,38.70
ASNA,27.67,27.52
ASOE.OB,0.34,0
ASOEE.OB,0,0.35
ASP,10.39,10.75
ASP.V,0.08,0.085
ASPS,39.66,47.61
ASQ.V,N/A,0.165
ASR,56.61,56.37
ASRV,1.90,2.01
ASRVP,25.05,25.46
ASTC,0.58,0.73
ASTE,31.56,33.45
ASTI,0.8027,0.70
ASTM,2.46,2.12
ASTX,1.91,1.51
ASUR,3.32,3.78
ASURB.MX,75.540,77.500
ASW.V,0.06,0.05
ASX,4.39,4.50
ASX.V,0.235,0.225
ASXSF.OB,N/A,0.21
ASYI.OB,0.0068,0.006
ASYS,9.66,9.08
AT,13.25,13.15
ATA,N/A,9.19
ATAAF.PK,0.867,1.14
ATADF.PK,3.93,2.8315
ATAI,9.70,9.43
ATAX,5.16,5.15
ATC,0.2882,0.27
ATC.V,3.98,2.90
ATE,11.15,11.14
ATEA,3.12,2.70
ATEC,2.05,2.04
ATG.V,0.075,0.07
ATGFF.PK,28.585,30.43
ATGN.PK,0.30,0.35
ATGYF.PK,1.04,1.1735
ATHN,50.58,59.40
ATHX,1.46,1.29
ATI,43.56,50.22
ATI.V,N/A,0.12
ATIG.PK,0.0033,0.0027
ATK,56.50,58.84
ATK.V,0.055,0.045
ATKJ.PK,N/A,0.02
ATLCY.PK,18.15,18.97
ATLKY.PK,20.55,21.32
ATLO,17.74,16.19
ATLS,22.84,24.27
ATM.V,3.49,4.00
ATMI,19.64,20.70
ATML,10.20,8.87
ATNAF.OB,0.7626,0.937
ATNI,35.61,41.40
ATNY,3.65,3.28
ATPG,9.71,7.34
ATPT.PK,0.0001,0.0001
ATR,47.41,50.79
ATRC,11.16,10.14
ATRI,219.07,242.82
ATRM,1.09,0.962
ATRN,1.55,0
ATRN.PK,0,0.2602
ATRO,29.02,35.66
ATSC,3.11,3.12
ATSG,5.29,4.84
ATT,26.77,26.65
ATTD.OB,0.0016,0.002
ATTH.OB,0.20,0.17
ATTUF.OB,0.66,0.72
ATU,21.42,22.92
ATUSF.PK,10.9108,10.7096
ATV,4.46,4.46
ATV.V,0.025,0.02
ATVI,13.14,12.42
ATW,40.74,41.00
ATX,11.72,10.95
ATX.V,0.52,0.315
ATYG.PK,0.0055,0.0011
AU,44.11,47.96
AU.V,0.25,0.21
AUA.V,0.54,0.53
AUBN,N/A,19.50
AUCAF.OB,0.15,0.21
AUDC,3.01,3.50
AUG.V,N/A,0.045
AUGT.OB,2.55,1.64
AULO.PK,N/A,0.009
AUMN,6.69,6.88
AUN.V,0.73,0.71
AUNB.OB,N/A,3.00
AUNFF.PK,0.7175,0.6907
AUO,4.38,4.82
AURI.OB,0.32,0.265
AUSI.OB,0.70,0.66
AUT.V,0.24,0.25
AUTC.PK,20.00,18.00
AUTH,3.45,3.04
AUTLANB.MX,13.800,17.500
AUTLF.PK,2.32,2.36
AUTNF.PK,40.35,39.10
AUTO.OB,N/A,0.69
AUU.V,0.065,0.08
AUV.V,0.38,0.32
AUXL,15.29,17.43
AUY,14.43,16.83
AV,10.20,9.80
AVA,24.65,25.00
AVAV,31.95,30.51
AVB,126.05,124.85
AVC.V,0.99,0.83
AVCA,5.65,5.95
AVD,11.91,12.76
AVEO,15.50,16.90
AVF,23.94,24.21
AVGO,32.63,29.92
AVID,5.96,7.96
AVIFY.PK,4.15,4.55
AVII,0.9163,0.73
AVIX.PK,0.023,0.0075
AVK,15.59,14.88
AVL,3.11,3.34
AVMD.PK,0.002,0.0007
AVNDF.PK,5.3219,5.0787
AVNR,2.96,2.46
AVNW,1.98,1.76
AVOT.PK,N/A,0.015
AVP,17.66,17.00
AVSR.PK,0.80,0.50
AVT,29.38,29.79
AVT.V,0.155,0.115
AVTR,9.29,5.94
AVX,12.90,12.94
AVX.V,0.05,0.035
AVXL.OB,1.94,1.20
AVY,25.72,26.21
AVZAQ.PK,N/A,0.0125
AWBCQ.PK,0.01,0.01
AWC,5.87,5.90
AWEC.PK,N/A,0.0014
AWF,14.24,14.45
AWH,56.78,59.49
AWI,41.17,39.69
AWK,29.88,31.07
AWNE.PK,0.015,0.0125
AWP,5.80,5.45
AWR,33.86,35.28
AWRRF.PK,N/A,19.2814
AWSR.OB,0.61,0.41
AXAHY.PK,13.97,14.47
AXAS,3.68,3.61
AXE,56.24,61.41
AXE.V,N/A,0.045
AXEN,57.22,56.61
AXFN,19.55,18.97
AXGN.OB,2.84,3.00
AXHE,55.13,55.39
AXI.V,0.345,0.315
AXID,N/A,49.51
AXIH.OB,0.70,0.86
AXK,2.76,1.41
AXL,9.23,8.77
AXLX.PK,0.003,0.0011
AXM.V,0.05,0.045
AXN,0.40,0.4123
AXP,49.58,48.04
AXPW.OB,0.48,0.39
AXR,7.50,6.36
AXREF.OB,N/A,0.472
AXS,30.94,31.93
AXSI.PK,N/A,0.053
AXTELCPO.MX,4.840,4.370
AXTI,4.54,4.19
AXU,7.45,6.77
AYA.V,N/A,2.37
AYI,45.13,50.25
AYN,13.65,13.84
AYR,11.61,11.62
AYSI.PK,N/A,0.79
AZA.V,0.49,0.69
AZC,3.54,3.23
AZDDF.PK,0.115,0.08
AZG.V,0.01,0.01
AZK,5.405,6.10
AZM.V,0.97,0.80
AZN,46.66,45.98
AZO,318.58,328.38
AZPN,16.71,17.85
AZX.V,0.115,0.115
AZZ,41.70,42.35
B,22.16,24.91
B.V,N/A,0.195
BA,64.23,68.69
BAA,4.23,3.88
BAB,28.60,28.40
BABB.OB,0.55,0.575
BABS,54.34,55.95
BABY,8.24,8.37
BABZ,54.76,54.67
BAC,6.38,5.44
BACHOCOB.MX,24.780,23.300
BAESF.PK,N/A,4.20
BAESY.PK,17.25,17.06
BAF,13.89,15.04
BAFARB.MX,17.050,17.070
BAGL,14.10,13.76
BAH,15.29,13.97
BAJFF.PK,0.9015,0.771
BAK,17.05,15.97
BAKPF.PK,0.01,0.005
BAL,62.05,56.68
BALT,5.44,5.14
BAM,27.89,27.74
BAMM,2.20,2.28
BAMXF.PK,75.39,75.40
BANC,12.19,11.40
BANF,38.00,37.13
BANFP,25.75,27.25
BANR,16.67,16.18
BAOB.OB,N/A,4.75
BAP,105.09,108.62
BAR.V,0.92,0.82
BARA.OB,N/A,1.60
BARI,43.07,43.26
BARZ.OB,0.156,0.185
BAS,17.04,18.84
BASI,1.35,1.48
BAT.V,2.33,2.16
BAX,53.73,51.66
BAYK.OB,3.00,4.69
BAYRY.PK,59.37,65.71
BAYZF.PK,N/A,64.50
BAZI.OB,N/A,0.045
BBAN.PK,N/A,0.0001
BBBC.OB,8.75,8.51
BBBY,60.46,60.51
BBD,17.18,16.50
BBEP,17.75,18.50
BBF,13.99,14.14
BBG,39.43,39.00
BBGI,3.91,3.84
BBH,105.28,105.26
BBI.V,0.195,0.195
BBK,15.15,15.36
BBL,60.34,61.75
BBLU.OB,1.34,1.52
BBN,20.09,20.56
BBND,2.23,0.00
BBNK,10.81,10.37
BBOX,26.71,28.53
BBRG,18.56,17.23
BBSI,15.31,19.10
BBT,22.32,23.17
BBVA,8.37,8.43
BBVA.MX,120.000,114.000
BBW,6.23,7.99
BBX,4.32,3.53
BBXT,23.00,20.75
BBY,25.52,27.09
BC,16.80,18.62
BCA,20.555,20.40
BCAR,N/A,0.48
BCBP,9.75,10.00
BCDI.PK,0.15,0.12
BCDS,4.46,3.83
BCE,38.78,39.19
BCEKF.PK,3.66,4.507
BCF,11.23,11.62
BCG.V,N/A,0.08
BCH,79.63,80.80
BCLI.OB,0.27,0.265
BCLYF.PK,2.78,2.80
BCM,N/A,44.43
BCM.V,3.74,4.59
BCN.V,0.38,0.32
BCO,26.36,24.62
BCOM,N/A,16.40
BCON,0.0903,0
BCONQ.PK,0,0.075
BCPC,34.93,41.50
BCR,83.81,87.19
BCRX,2.89,2.88
BCS,11.26,11.65
BCSI,15.44,18.00
BCST.OB,0.62,0.55
BCTE.OB,0.0166,0.0295
BCU.V,0.15,0.12
BCV,15.77,15.47
BDC,31.75,33.04
BDCO,3.15,4.00
BDD,11.55,12.32
BDE,8.38,7.61
BDF,18.21,18.81
BDG,20.6801,20.88
BDGE,18.88,19.31
BDH,13.41,13.69
BDJ,7.04,7.15
BDL,8.1299,8.00
BDLF.PK,0.0056,0.006
BDMS,N/A,16.33
BDN,8.75,8.71
BDR,1.24,1.15
BDRAF.PK,4.0943,3.797
BDRBF.PK,3.9228,3.65
BDSI,0.92,1.04
BDT,9.48,9.72
BDTTZ.PK,N/A,0.001
BDV,8.88,9.11
BDX,76.87,73.78
BEA.V,N/A,0.155
BEAC.OB,0.27,0.29
BEAT,2.71,2.32
BEAV,36.31,38.95
BEBE,6.91,7.36
BECN,18.05,19.53
BEE,5.26,5.02
BEL.V,0.155,0.14
BELFB,16.88,18.28
BEN,97.51,100.82
BEPTF.PK,N/A,1.49
BER.V,0.07,0.055
BEST,0.62,0.57
BESV.OB,N/A,0.016
BETM.OB,N/A,0.72
BEVIDESB.MX,13.750,13.750
BEXP,36.40,36.43
BF-B,72.76,79.81
BFD.V,0.185,0.155
BFED,13.99,13.70
BFHJ.PK,0.0005,0.0003
BFIN,7.63,5.62
BFK,13.89,13.75
BFLY,2.20,1.70
BFO,14.51,14.95
BFR,6.00,5.34
BFRE.OB,0.19,0.15
BFS,34.63,34.91
BFY,15.06,15.30
BFZ,13.68,14.24
BG,59.77,62.50
BGBR.OB,0.02,0.0253
BGC,22.96,26.50
BGC.V,0.56,0.45
BGCP,6.66,6.32
BGE.V,0.21,0.165
BGEM.PK,N/A,0.004
BGEPF.OB,97.75,97.375
BGFV,7.35,9.12
BGG,14.11,15.07
